generation,error,triangles
695,3.0764,81
696,3.0764,81
697,3.0664,81
698,3.0664,81
699,3.0664,81
700,3.0664,81
701,3.0664,81
702,3.0664,81
703,3.0664,81
704,3.0664,81
705,3.0664,81
706,3.0664,81
707,3.0664,81
708,3.0494,81
709,3.0440,81
710,3.0440,81
711,3.0031,80
712,3.0031,80
713,3.0031,80
714,3.0031,80
715,3.0008,80
716,3.0008,80
717,3.0008,80
718,3.0008,80
719,3.0008,80
720,3.0008,80
721,3.0008,80
722,3.0008,80
723,3.0008,80
724,3.0008,80
725,3.0008,80
726,3.0008,80
727,3.0008,80
728,3.0008,80
729,3.0008,80
730,3.0008,80
731,3.0008,80
732,3.0008,80
733,3.0008,80
734,3.0008,80
735,3.0008,80
736,3.0008,80
737,3.0008,80
738,3.0008,80
739,3.0008,80
740,3.0008,80
741,3.0008,80
742,3.0008,80
743,3.0008,80
744,3.0008,80
745,3.0008,80
746,3.0008,80
747,3.0008,80
748,3.0008,80
749,3.0008,80
750,3.0008,80
751,2.9884,79
752,2.9884,79
753,2.9884,79
754,2.9884,79
755,2.9884,79
756,2.9884,79
757,2.9884,79
758,2.9884,79
759,2.9884,79
760,2.9884,79
761,2.9884,79
762,2.9884,79
763,2.9884,79
764,2.9884,79
765,2.9884,79
766,2.9884,79
767,2.9823,79
768,2.9823,79
769,2.9823,79
770,2.9823,79
771,2.9823,79
772,2.9823,79
773,2.9823,79
774,2.9560,81
775,2.9560,81
776,2.9560,81
777,2.9560,81
778,2.9560,81
779,2.9560,81
780,2.9560,81
781,2.9560,81
782,2.9560,81
783,2.9560,81
784,2.9529,81
785,2.9529,81
786,2.9529,81
787,2.9529,81
788,2.9498,81
789,2.9498,81
790,2.9475,81
791,2.9475,81
792,2.9151,81
793,2.9151,81
794,2.9151,81
795,2.9151,81
796,2.9151,81
797,2.9151,81
798,2.9151,81
799,2.9151,81
800,2.8410,81
801,2.8272,80
802,2.8272,80
803,2.8272,80
804,2.8272,80
805,2.8272,80
806,2.8272,80
807,2.8256,80
808,2.8225,80
809,2.8225,80
810,2.8225,80
811,2.8225,80
812,2.8225,80
813,2.8225,80
814,2.8218,80
815,2.8218,80
816,2.8218,80
817,2.8218,80
818,2.8218,80
819,2.8218,80
820,2.8218,80
821,2.8218,80
822,2.8218,80
823,2.8218,80
824,2.8218,80
825,2.8218,80
826,2.8218,80
827,2.8218,80
828,2.8218,80
829,2.8218,80
830,2.8218,80
831,2.8218,80
832,2.8218,80
833,2.8218,80
834,2.8218,80
835,2.8218,80
836,2.8218,80
837,2.8218,80
838,2.8218,80
839,2.8218,80
840,2.8218,80
841,2.8218,80
842,2.8194,79
843,2.8194,79
844,2.8194,79
845,2.8194,79
846,2.8156,79
847,2.8156,79
848,2.8156,79
849,2.8017,79
850,2.8017,79
851,2.8017,79
852,2.8017,79
853,2.7901,79
854,2.7901,79
855,2.7901,79
856,2.7901,79
857,2.7901,79
858,2.7901,79
859,2.7901,79
860,2.7901,79
861,2.7886,79
862,2.7886,79
863,2.7886,79
864,2.7886,79
865,2.7886,79
866,2.7886,79
867,2.7886,79
868,2.7886,79
869,2.7886,79
870,2.7886,79
871,2.7886,79
872,2.7832,79
873,2.7832,79
874,2.7832,79
875,2.7832,79
876,2.7832,79
877,2.7832,79
878,2.7832,79
879,2.7631,79
880,2.7631,79
881,2.7631,79
882,2.7631,79
883,2.7631,79
884,2.7631,79
885,2.7631,79
886,2.7631,79
887,2.7631,79
888,2.7631,79
889,2.7631,79
890,2.7631,79
891,2.7631,79
892,2.7631,79
893,2.7631,79
894,2.7631,79
895,2.7631,79
896,2.7631,79
897,2.7631,79
898,2.7631,79
899,2.7631,79
900,2.7631,79
901,2.7631,79
902,2.7631,79
903,2.7631,79
904,2.7631,79
905,2.7631,79
906,2.7631,79
907,2.7631,79
908,2.7631,79
909,2.7631,79
910,2.7631,79
911,2.7631,79
912,2.7631,79
913,2.7631,79
914,2.7631,79
915,2.7631,79
916,2.7631,79
917,2.7631,79
918,2.7631,79
919,2.7631,79
920,2.7631,79
921,2.7631,79
922,2.7631,79
923,2.7631,79
924,2.7631,79
925,2.7631,79
926,2.7631,79
927,2.7631,79
928,2.7631,79
929,2.7631,79
930,2.7631,79
931,2.7631,79
932,2.7631,79
933,2.7631,79
934,2.7631,79
935,2.7631,79
936,2.7631,79
937,2.7631,79
938,2.7631,79
939,2.7631,79
940,2.7577,79
941,2.7577,79
942,2.7577,79
943,2.7577,79
944,2.7577,79
945,2.7577,79
946,2.7577,79
947,2.7577,79
948,2.7539,79
949,2.7539,79
950,2.7539,79
951,2.7431,79
952,2.7431,79
953,2.7431,79
954,2.7431,79
955,2.7431,79
956,2.7431,79
957,2.7431,79
958,2.7431,79
959,2.7431,79
960,2.7431,79
961,2.7431,79
962,2.7415,79
963,2.7415,79
964,2.7415,79
965,2.7415,79
966,2.7415,79
967,2.7415,79
968,2.7415,79
969,2.7415,79
970,2.7415,79
971,2.7415,79
972,2.7415,79
973,2.7415,79
974,2.7415,79
975,2.7415,79
976,2.7415,79
977,2.7415,79
978,2.7415,79
979,2.7415,79
980,2.7415,79
981,2.7415,79
982,2.7415,79
983,2.7415,79
984,2.7415,79
985,2.7415,79
986,2.7400,79
987,2.7122,79
988,2.7122,79
989,2.7122,79
990,2.7122,79
991,2.7122,79
992,2.7122,79
993,2.7122,79
994,2.7106,79
995,2.7106,79
996,2.7106,79
997,2.7106,79
998,2.7106,79
999,2.7106,79
1000,2.7106,79
1001,2.7106,79
1002,2.7106,79
1003,2.7106,79
1004,2.7106,79
1005,2.7106,79
1006,2.7106,79
1007,2.7106,79
1008,2.7106,79
1009,2.7106,79
1010,2.7106,79
1011,2.7106,79
1012,2.7106,79
1013,2.7106,79
1014,2.7106,79
1015,2.7106,79
1016,2.7106,79
1017,2.7106,79
1018,2.7106,79
1019,2.7106,79
1020,2.7106,79
1021,2.7106,79
1022,2.7106,79
1023,2.7106,79
1024,2.7106,79
1025,2.7106,79
1026,2.7091,79
1027,2.7091,79
1028,2.7091,79
1029,2.7091,79
1030,2.7091,79
1031,2.7091,79
1032,2.6944,78
1033,2.6944,78
1034,2.6944,78
1035,2.6944,78
1036,2.6944,78
1037,2.6944,78
1038,2.6944,78
1039,2.6860,78
1040,2.6860,78
1041,2.6860,78
1042,2.6860,78
1043,2.6860,78
1044,2.6860,78
1045,2.6860,78
1046,2.6860,78
1047,2.6860,78
1048,2.6860,78
1049,2.6860,78
1050,2.6860,78
1051,2.6860,78
1052,2.6860,78
1053,2.6860,78
1054,2.6860,78
1055,2.6860,78
1056,2.6860,78
1057,2.6860,78
1058,2.6860,78
1059,2.6860,78
1060,2.6860,78
1061,2.6860,78
1062,2.6860,78
1063,2.6860,78
1064,2.6860,78
1065,2.6860,78
1066,2.6860,78
1067,2.6860,78
1068,2.6860,78
1069,2.6860,78
1070,2.6860,78
1071,2.6860,78
1072,2.6860,78
1073,2.6860,78
1074,2.6860,78
1075,2.6860,78
1076,2.6860,78
1077,2.6860,78
1078,2.6860,78
1079,2.6597,78
1080,2.6597,78
1081,2.6597,78
1082,2.6597,78
1083,2.6597,78
1084,2.6597,78
1085,2.6597,78
1086,2.6597,78
1087,2.6597,78
1088,2.6597,78
1089,2.6597,78
1090,2.6597,78
1091,2.6597,78
1092,2.6559,78
1093,2.6559,78
1094,2.6559,78
1095,2.6559,78
1096,2.6559,78
1097,2.6559,78
1098,2.6559,78
1099,2.6559,78
1100,2.6559,78
1101,2.6559,78
1102,2.6559,78
1103,2.6559,78
1104,2.6559,78
1105,2.6559,78
1106,2.6559,78
1107,2.6559,78
1108,2.6559,78
1109,2.6559,78
1110,2.6559,78
1111,2.6559,78
1112,2.6559,78
1113,2.6559,78
1114,2.6559,78
1115,2.6559,78
1116,2.6559,78
1117,2.6559,78
1118,2.6559,78
1119,2.6559,78
1120,2.6559,78
1121,2.6559,78
1122,2.6559,78
1123,2.6559,78
1124,2.6559,78
1125,2.6559,78
1126,2.6559,78
1127,2.6559,78
1128,2.6559,78
1129,2.6559,78
1130,2.6559,78
1131,2.6559,78
1132,2.6559,78
1133,2.6559,78
1134,2.6559,78
1135,2.6559,78
1136,2.6559,78
1137,2.6559,78
1138,2.6559,78
1139,2.6559,78
1140,2.6559,78
1141,2.6559,78
1142,2.6559,78
1143,2.6559,78
1144,2.6559,78
1145,2.6559,78
1146,2.6559,78
1147,2.6559,78
1148,2.6559,78
1149,2.6559,78
1150,2.6559,78
1151,2.6559,78
1152,2.6559,78
1153,2.6559,78
1154,2.6559,78
1155,2.6559,78
1156,2.6559,78
1157,2.6559,78
1158,2.6559,78
1159,2.6559,78
1160,2.6559,78
1161,2.6559,78
1162,2.6559,78
1163,2.6559,78
1164,2.6559,78
1165,2.6559,78
1166,2.6559,78
1167,2.6559,78
1168,2.6559,78
1169,2.6559,78
1170,2.6559,78
1171,2.6559,78
1172,2.6559,78
1173,2.6559,78
1174,2.6559,78
1175,2.6559,78
1176,2.6559,78
1177,2.6559,78
1178,2.6559,78
1179,2.6559,78
1180,2.6559,78
1181,2.6559,78
1182,2.6559,78
1183,2.6559,78
1184,2.6559,78
1185,2.6559,78
1186,2.6559,78
1187,2.6559,78
1188,2.6559,78
1189,2.6559,78
1190,2.6559,78
1191,2.6559,78
1192,2.6559,78
1193,2.6559,78
1194,2.6559,78
1195,2.6559,78
1196,2.6559,78
1197,2.6559,78
1198,2.6535,67
1199,2.6535,67
1200,2.6535,67
1201,2.6481,67
1202,2.6427,67
1203,2.6427,67
1204,2.6427,67
1205,2.6427,67
1206,2.6358,67
1207,2.6358,67
1208,2.6358,67
1209,2.6358,67
1210,2.6358,67
1211,2.6358,67
1212,2.6358,67
1213,2.6358,67
1214,2.6150,67
1215,2.6150,67
1216,2.6150,67
1217,2.6150,67
1218,2.6150,67
1219,2.6150,67
1220,2.6150,67
1221,2.6150,67
1222,2.6150,67
1223,2.6150,67
1224,2.6150,67
1225,2.5957,81
1226,2.5957,81
1227,2.5957,81
1228,2.5957,81
1229,2.5957,81
1230,2.5957,81
1231,2.5957,81
1232,2.5957,81
1233,2.5957,81
1234,2.5957,81
1235,2.5957,81
1236,2.5957,81
1237,2.5957,81
1238,2.5957,81
1239,2.5957,81
1240,2.5810,81
1241,2.5810,81
1242,2.5810,81
1243,2.5810,81
1244,2.5810,81
1245,2.5810,81
1246,2.5810,81
1247,2.5810,81
1248,2.5810,81
1249,2.5810,81
1250,2.5810,81
1251,2.5802,81
1252,2.5802,81
1253,2.5802,81
1254,2.5802,81
1255,2.5802,81
1256,2.5802,81
1257,2.5370,77
1258,2.5316,77
1259,2.5316,77
1260,2.5316,77
1261,2.5316,77
1262,2.5316,77
1263,2.5316,77
1264,2.5316,77
1265,2.5316,77
1266,2.5316,77
1267,2.5316,77
1268,2.5316,77
1269,2.5316,77
1270,2.5316,77
1271,2.5316,77
1272,2.5262,78
1273,2.5262,78
1274,2.5262,78
1275,2.5262,78
1276,2.5262,78
1277,2.5262,78
1278,2.5262,78
1279,2.5262,78
1280,2.5262,78
1281,2.5262,78
1282,2.5262,78
1283,2.5262,78
1284,2.5262,78
1285,2.5262,78
1286,2.5262,78
1287,2.5262,78
1288,2.5262,78
1289,2.5262,78
1290,2.5262,78
1291,2.5262,78
1292,2.5262,78
1293,2.5262,78
1294,2.5247,78
1295,2.5247,78
1296,2.5247,78
1297,2.5247,78
1298,2.5247,78
1299,2.5247,78
1300,2.4799,79
1301,2.4799,79
1302,2.4792,79
1303,2.4792,79
1304,2.4792,79
1305,2.4792,79
1306,2.4792,79
1307,2.4792,79
1308,2.4792,79
1309,2.4792,79
1310,2.4792,79
1311,2.4792,79
1312,2.4792,79
1313,2.4792,79
1314,2.4792,79
1315,2.4792,79
1316,2.4792,79
1317,2.4792,79
1318,2.4792,79
1319,2.4792,79
1320,2.4792,79
1321,2.4792,79
1322,2.4792,79
1323,2.4792,79
1324,2.4792,79
1325,2.4792,79
1326,2.4792,79
1327,2.4537,81
1328,2.4522,81
1329,2.4522,81
1330,2.4522,81
1331,2.4522,81
1332,2.4398,81
1333,2.4375,81
1334,2.4375,81
1335,2.4375,81
1336,2.4375,81
1337,2.4375,81
1338,2.4375,81
1339,2.4375,81
1340,2.4367,80
1341,2.4367,80
1342,2.4367,80
1343,2.4367,80
1344,2.4367,80
1345,2.4367,80
1346,2.4367,80
1347,2.4367,80
1348,2.4367,80
1349,2.4367,80
1350,2.4367,80
1351,2.4367,80
1352,2.4367,80
1353,2.4367,80
1354,2.4367,80
1355,2.4367,80
1356,2.4367,80
1357,2.4367,80
1358,2.4367,80
1359,2.4367,80
1360,2.4367,80
1361,2.4367,80
1362,2.4367,80
1363,2.4367,80
1364,2.4367,80
1365,2.4367,80
1366,2.4367,80
1367,2.4367,80
1368,2.4367,80
1369,2.4367,80
1370,2.4367,80
1371,2.4367,80
1372,2.4367,80
1373,2.4367,80
1374,2.4367,80
1375,2.4367,80
1376,2.4367,80
1377,2.4367,80
1378,2.4367,80
1379,2.4367,80
1380,2.4367,80
1381,2.4367,80
1382,2.4367,80
1383,2.4367,80
1384,2.4367,80
1385,2.4367,80
1386,2.4367,80
1387,2.4367,80
1388,2.4367,80
1389,2.4367,80
1390,2.4367,80
1391,2.4367,80
1392,2.4367,80
1393,2.4367,80
1394,2.4367,80
1395,2.4367,80
1396,2.4367,80
1397,2.4367,80
1398,2.4367,80
1399,2.4367,80
1400,2.4367,80
1401,2.4367,80
1402,2.4367,80
1403,2.4367,80
1404,2.4367,80
1405,2.4367,80
1406,2.4367,80
1407,2.4367,80
1408,2.4367,80
1409,2.4367,80
1410,2.4367,80
1411,2.4367,80
1412,2.4367,80
1413,2.4367,80
1414,2.4367,80
1415,2.4367,80
1416,2.4360,80
1417,2.4360,80
1418,2.4360,80
1419,2.4360,80
1420,2.4360,80
1421,2.4360,80
1422,2.4360,80
1423,2.4360,80
1424,2.4360,80
1425,2.4360,80
1426,2.4344,79
1427,2.4344,79
1428,2.4344,79
1429,2.4344,79
1430,2.4344,79
1431,2.4344,79
1432,2.4344,79
1433,2.4344,79
1434,2.4344,79
1435,2.4344,79
1436,2.4344,79
1437,2.4344,79
1438,2.4344,79
1439,2.4344,79
1440,2.4344,79
1441,2.4344,79
1442,2.4344,79
1443,2.4329,79
1444,2.4329,79
1445,2.4329,79
1446,2.4329,79
1447,2.4329,79
1448,2.4329,79
1449,2.4329,79
1450,2.4329,79
1451,2.4329,79
1452,2.4329,79
1453,2.4329,79
1454,2.4329,79
1455,2.4329,79
1456,2.4329,79
1457,2.4329,79
1458,2.4329,79
1459,2.4329,79
1460,2.4329,79
1461,2.4329,79
1462,2.4329,79
1463,2.4329,79
1464,2.4329,79
1465,2.4329,79
1466,2.4329,79
1467,2.4329,79
1468,2.4329,79
1469,2.4329,79
1470,2.4329,79
1471,2.4329,79
1472,2.4329,79
1473,2.4329,79
1474,2.4329,79
1475,2.4329,79
1476,2.4329,79
1477,2.4329,79
1478,2.4329,79
1479,2.4329,79
1480,2.4329,79
1481,2.4329,79
1482,2.4329,79
1483,2.4329,79
1484,2.4329,79
1485,2.4329,79
1486,2.4329,79
1487,2.4329,79
1488,2.4329,79
1489,2.4329,79
1490,2.4329,79
1491,2.4329,79
1492,2.4329,79
1493,2.4329,79
1494,2.4329,79
1495,2.4329,79
1496,2.4329,79
1497,2.4329,79
