generation,error,triangles
233,5.5748,92
234,5.5748,92
235,5.5748,92
236,5.5748,92
237,5.5748,92
238,5.5748,92
239,5.5748,92
240,5.5748,92
241,5.5748,92
242,5.5748,92
243,5.5748,92
244,5.5748,92
245,5.5748,92
246,5.5494,85
247,5.5494,85
248,5.5494,85
249,5.5494,85
250,5.5494,85
251,5.5494,85
252,5.5494,85
253,5.5494,85
254,5.5494,85
255,5.5494,85
256,5.5494,85
257,5.5494,85
258,5.3789,83
259,5.3789,83
260,5.3789,83
261,5.3789,83
262,5.3789,83
263,5.3789,83
264,5.3789,83
265,5.3789,83
266,5.3789,83
267,5.3789,83
268,5.3789,83
269,5.3789,83
270,5.3789,83
271,5.3789,83
272,5.3789,83
273,5.3789,83
274,5.3789,83
275,5.3789,83
276,5.3789,83
277,5.3789,83
278,5.3789,83
279,5.3789,83
280,5.3789,83
281,5.3789,83
282,5.3789,83
283,5.3789,83
284,5.3789,83
285,5.3789,83
286,5.3789,83
287,5.3789,83
288,5.3789,83
289,5.3789,83
290,5.3789,83
291,5.3789,83
292,5.3789,83
293,5.3789,83
294,5.3789,83
295,5.3789,83
296,5.3789,83
297,5.3789,83
298,5.3789,83
299,5.3789,83
300,5.3789,83
301,5.3789,83
302,5.3789,83
303,5.3789,83
304,5.3789,83
305,5.3789,83
306,5.3789,83
307,5.3789,83
308,5.3789,83
309,5.3789,83
310,5.3789,83
311,5.3789,83
312,5.3789,83
313,5.3789,83
314,5.3789,83
315,5.3789,83
316,5.3789,83
317,5.3789,83
318,5.3789,83
319,5.3789,83
320,5.3789,83
321,5.3789,83
322,5.3789,83
323,5.3789,83
324,5.3789,83
325,5.3789,83
326,5.3789,83
327,5.3789,83
328,5.3789,83
329,5.3789,83
330,5.3789,83
331,5.3789,83
332,5.3789,83
333,5.3789,83
334,5.3596,93
335,5.3264,86
336,5.3264,86
337,5.3264,86
338,5.3264,86
339,5.3264,86
340,5.3264,86
341,5.3264,86
342,5.3264,86
343,5.3264,86
344,5.3264,86
345,5.3264,86
346,5.3264,86
347,5.3264,86
348,5.3264,86
349,5.3264,86
350,5.3264,86
351,5.3264,86
352,5.3264,86
353,5.3264,86
354,5.3264,86
355,5.3264,86
356,5.3264,86
357,5.3264,86
358,5.3264,86
359,5.3264,86
360,5.3264,86
361,5.1713,108
362,5.1713,108
363,5.1713,108
364,5.1713,108
365,5.1713,108
366,5.1713,108
367,5.1713,108
368,5.1713,108
369,5.1713,108
370,5.1713,108
371,5.1713,108
372,5.1713,108
373,5.1713,108
374,5.1713,108
375,5.1713,108
376,5.1713,108
377,5.1713,108
378,5.1713,108
379,5.1713,108
380,5.1713,108
381,5.1713,108
382,5.1713,108
383,5.1713,108
384,5.1713,108
385,5.1713,108
386,5.1713,108
387,5.1713,108
388,5.1713,108
389,5.1713,108
390,5.1713,108
391,5.1713,108
392,5.1713,108
393,5.1713,108
394,5.1713,108
395,5.1713,108
396,5.1713,108
397,5.1713,108
398,5.1713,108
399,5.1713,108
400,5.1713,108
401,5.1713,108
402,5.1713,108
403,5.1713,108
404,5.1713,108
405,5.1713,108
406,5.1713,108
407,5.1713,108
408,5.1659,75
409,5.1659,75
410,5.1659,75
411,5.1659,75
412,5.1659,75
413,5.1659,75
414,5.1659,75
415,5.1659,75
416,5.1659,75
417,5.1659,75
418,5.1659,75
419,5.1659,75
420,5.1659,75
421,5.1659,75
422,5.1659,75
423,5.1659,75
424,5.1659,75
425,5.1659,75
426,5.1659,75
427,5.1659,75
428,5.1659,75
429,5.1659,75
430,5.1659,75
431,5.1659,75
432,5.1659,75
433,5.1659,75
434,5.1659,75
435,5.1659,75
436,5.1659,75
437,5.1659,75
438,5.1659,75
439,5.1659,75
440,5.1659,75
441,5.1659,75
442,5.1659,75
443,5.1659,75
444,5.1659,75
445,5.1659,75
446,5.1659,75
447,5.1659,75
448,5.1659,75
449,5.1659,75
450,5.1659,75
451,5.1659,75
452,5.1659,75
453,5.1659,75
454,5.1659,75
455,5.1659,75
456,5.1659,75
457,5.1659,75
458,5.1659,75
459,5.1659,75
460,5.1659,75
461,5.1659,75
462,5.1659,75
463,5.1659,75
464,5.1659,75
465,5.1659,75
466,5.1659,75
467,5.1659,75
468,5.1659,75
469,5.1659,75
470,5.1659,75
471,5.1659,75
472,5.1659,75
473,5.1659,75
474,5.1659,75
475,5.1659,75
476,5.1659,75
477,5.1659,75
478,5.1659,75
479,5.1659,75
480,5.1659,75
481,5.1659,75
482,5.1659,75
483,5.1659,75
484,5.1659,75
485,5.1659,75
486,5.1659,75
487,5.1659,75
488,5.1659,75
489,5.1659,75
490,5.1659,75
491,5.1659,75
492,5.1659,75
493,5.1659,75
494,5.1659,75
495,5.1659,75
496,5.1659,75
497,5.1659,75
498,5.1659,75
499,5.1659,75
500,5.1659,75
501,5.1481,89
502,5.1481,89
503,5.1481,89
504,5.1481,89
505,5.1481,89
506,5.1481,89
507,5.1481,89
508,5.1481,89
509,5.1481,89
510,5.1481,89
511,5.1481,89
512,5.1481,89
513,5.1481,89
514,5.1481,89
515,5.1481,89
516,5.1065,115
517,5.1065,115
518,5.1065,115
519,5.1065,115
520,5.1065,115
521,5.1065,115
522,5.1065,115
523,5.1065,115
524,5.1065,115
525,5.1065,115
526,5.1065,115
527,5.1065,115
528,5.1065,115
529,5.1065,115
530,5.1065,115
531,5.1065,115
532,5.1065,115
533,5.1065,115
534,5.1065,115
535,5.1065,115
536,5.1065,115
537,5.1065,115
538,5.1065,115
539,5.1065,115
540,5.1065,115
541,5.1065,115
542,5.1065,115
543,5.1065,115
544,5.1065,115
545,5.1065,115
546,5.1065,115
547,5.1065,115
548,5.1065,115
549,5.1065,115
550,5.1065,115
551,5.1065,115
552,5.1065,115
553,5.1065,115
554,5.1065,115
555,5.1065,115
556,5.1065,115
557,5.1065,115
558,5.1065,115
559,5.1065,115
560,5.1065,115
561,5.1065,115
562,5.1065,115
563,5.1065,115
564,5.1065,115
565,5.1065,115
566,5.1065,115
567,5.1065,115
568,5.1065,115
569,5.1065,115
570,5.1065,115
571,5.1065,115
572,5.1065,115
573,5.1065,115
574,5.1065,115
575,5.1065,115
576,5.1065,115
577,5.1065,115
578,5.1065,115
579,5.1065,115
580,5.1065,115
581,5.1065,115
582,5.1065,115
583,5.1065,115
584,5.1065,115
585,5.1065,115
586,5.1065,115
587,5.1065,115
588,5.1065,115
589,5.1065,115
590,5.1065,115
591,5.1065,115
592,5.1065,115
593,5.1065,115
594,5.1065,115
595,5.1065,115
596,5.1065,115
597,5.1065,115
598,5.1065,115
599,5.1065,115
600,5.1065,115
601,5.1065,115
602,5.1065,115
603,5.1065,115
604,5.1065,115
605,5.1065,115
606,5.1065,115
607,5.1065,115
608,5.1065,115
609,5.1065,115
610,5.1065,115
611,5.1065,115
612,5.1065,115
613,5.1065,115
614,5.1065,115
615,5.1065,115
616,5.1065,115
617,5.1065,115
618,5.1065,115
619,5.1065,115
620,5.1065,115
621,5.1065,115
622,5.1065,115
623,5.0093,107
624,5.0093,107
625,5.0093,107
626,5.0093,107
627,5.0093,107
628,5.0093,107
629,5.0093,107
630,5.0093,107
631,5.0093,107
632,5.0093,107
633,5.0093,107
634,5.0093,107
635,5.0093,107
636,5.0093,107
637,5.0093,107
638,5.0093,107
639,5.0093,107
640,5.0093,107
641,5.0093,107
642,5.0093,107
643,5.0093,107
644,5.0093,107
645,5.0093,107
646,5.0093,107
647,5.0093,107
648,5.0093,107
649,5.0093,107
650,5.0093,107
651,5.0093,107
652,5.0093,107
653,5.0093,107
654,5.0093,107
655,5.0093,107
656,5.0093,107
657,5.0093,107
658,5.0093,107
659,5.0093,107
660,5.0093,107
661,5.0093,107
662,5.0093,107
663,5.0093,107
664,5.0093,107
665,5.0093,107
666,5.0093,107
667,5.0093,107
668,5.0093,107
669,5.0093,107
670,5.0093,107
671,5.0093,107
672,5.0093,107
673,5.0093,107
674,5.0093,107
675,4.9306,107
676,4.9306,107
677,4.9306,107
678,4.9306,107
679,4.9306,107
680,4.9306,107
681,4.9306,107
682,4.9306,107
683,4.9306,107
684,4.9306,107
685,4.9306,107
686,4.9306,107
687,4.9306,107
688,4.9306,107
689,4.9306,107
690,4.9306,107
691,4.9306,107
692,4.9306,107
693,4.9306,107
694,4.9306,107
695,4.9306,107
696,4.9306,107
697,4.9306,107
698,4.9306,107
699,4.9306,107
700,4.9306,107
701,4.9306,107
702,4.9306,107
703,4.9306,107
704,4.9306,107
705,4.9306,107
706,4.9306,107
707,4.9306,107
708,4.9306,107
709,4.9306,107
710,4.9306,107
711,4.9306,107
712,4.9306,107
713,4.9306,107
714,4.9306,107
715,4.9306,107
716,4.9306,107
717,4.9306,107
718,4.9306,107
719,4.9306,107
720,4.9306,107
721,4.9306,107
722,4.9306,107
723,4.9306,107
724,4.9306,107
725,4.9306,107
726,4.9306,107
727,4.9306,107
728,4.9306,107
729,4.9306,107
730,4.9306,107
731,4.9306,107
732,4.9306,107
733,4.9306,107
734,4.9306,107
735,4.9306,107
736,4.9306,107
737,4.9306,107
738,4.9306,107
739,4.9306,107
740,4.9306,107
741,4.9306,107
742,4.9306,107
743,4.9306,107
744,4.9306,107
745,4.9306,107
746,4.9306,107
747,4.9306,107
748,4.9306,107
749,4.9306,107
750,4.9306,107
751,4.9306,107
752,4.9306,107
753,4.9306,107
754,4.9306,107
755,4.9306,107
756,4.9306,107
757,4.9306,107
758,4.9306,107
759,4.9306,107
760,4.9306,107
761,4.9306,107
762,4.9306,107
763,4.9306,107
764,4.9306,107
765,4.9306,107
766,4.9306,107
767,4.9306,107
768,4.9306,107
769,4.9306,107
770,4.9306,107
771,4.9306,107
772,4.9306,107
773,4.9306,107
774,4.9306,107
775,4.9306,107
776,4.9306,107
777,4.9306,107
778,4.9306,107
779,4.9306,107
780,4.9306,107
781,4.9306,107
782,4.9306,107
783,4.9306,107
784,4.9306,107
785,4.9306,107
786,4.9306,107
787,4.9306,107
788,4.9306,107
789,4.9306,107
790,4.9306,107
791,4.9306,107
792,4.9306,107
793,4.9306,107
794,4.9306,107
795,4.9306,107
796,4.9306,107
797,4.9306,107
798,4.9306,107
799,4.9306,107
800,4.9306,107
801,4.9306,107
802,4.9306,107
803,4.9306,107
804,4.9306,107
805,4.9306,107
806,4.9306,107
807,4.9306,107
808,4.9306,107
809,4.9306,107
810,4.9306,107
811,4.9306,107
812,4.9306,107
813,4.9306,107
814,4.9306,107
815,4.9306,107
816,4.9306,107
817,4.9306,107
818,4.9306,107
819,4.9306,107
820,4.9306,107
821,4.9306,107
822,4.9306,107
823,4.9306,107
824,4.9306,107
825,4.9306,107
826,4.9306,107
827,4.9306,107
828,4.9306,107
829,4.9306,107
830,4.9306,107
831,4.9306,107
832,4.9306,107
833,4.9306,107
834,4.9306,107
835,4.9306,107
836,4.9306,107
837,4.9306,107
838,4.9306,107
839,4.9306,107
840,4.9306,107
841,4.9306,107
842,4.9306,107
843,4.9306,107
844,4.9306,107
845,4.9306,107
846,4.9306,107
847,4.9306,107
848,4.9306,107
849,4.9306,107
850,4.9306,107
851,4.9306,107
852,4.9306,107
853,4.9306,107
854,4.9306,107
855,4.9306,107
856,4.9306,107
857,4.9306,107
858,4.9275,116
859,4.9275,116
860,4.9275,116
861,4.9275,116
862,4.9275,116
863,4.9275,116
864,4.9275,116
865,4.9275,116
866,4.9275,116
867,4.9275,116
868,4.9275,116
869,4.9275,116
870,4.9275,116
871,4.9275,116
872,4.9275,116
873,4.9275,116
874,4.9275,116
875,4.9275,116
876,4.9275,116
877,4.9275,116
878,4.9275,116
879,4.9275,116
880,4.9275,116
881,4.9275,116
882,4.9275,116
883,4.9275,116
884,4.9275,116
885,4.9275,116
886,4.9275,116
887,4.9275,116
888,4.9275,116
889,4.9275,116
890,4.9275,116
891,4.9275,116
892,4.9275,116
893,4.9275,116
894,4.9275,116
895,4.9275,116
896,4.9275,116
897,4.9275,116
898,4.9275,116
899,4.9275,116
900,4.9275,116
901,4.9275,116
902,4.9275,116
903,4.9275,116
904,4.9275,116
905,4.9275,116
906,4.9275,116
907,4.9275,116
908,4.9275,116
909,4.9275,116
910,4.9275,116
911,4.9275,116
912,4.9275,116
913,4.9275,116
914,4.9275,116
915,4.9275,116
916,4.9275,116
917,4.9275,116
918,4.9275,116
919,4.9275,116
920,4.9275,116
921,4.9275,116
922,4.9275,116
923,4.9275,116
924,4.9275,116
925,4.9198,124
926,4.9198,124
927,4.9198,124
928,4.9198,124
929,4.9198,124
930,4.9198,124
931,4.9198,124
932,4.9198,124
933,4.9198,124
934,4.9198,124
935,4.9198,124
936,4.9198,124
937,4.9198,124
938,4.9198,124
939,4.9198,124
940,4.9198,124
941,4.9198,124
942,4.9198,124
943,4.9198,124
944,4.9198,124
945,4.8866,124
946,4.8866,124
947,4.8866,124
948,4.8866,124
949,4.8866,124
950,4.8866,124
951,4.8866,124
952,4.8866,124
953,4.8866,124
954,4.8866,124
955,4.8866,124
956,4.8866,124
957,4.8866,124
958,4.8866,124
959,4.8866,124
960,4.8866,124
961,4.8866,124
962,4.8866,124
963,4.8866,124
964,4.8866,124
965,4.8866,124
966,4.8866,124
967,4.8866,124
968,4.8866,124
969,4.8866,124
970,4.8866,124
971,4.8866,124
972,4.8866,124
973,4.8866,124
974,4.8866,124
975,4.8866,124
976,4.8866,124
977,4.8866,124
978,4.8866,124
979,4.8866,124
980,4.8866,124
981,4.8866,124
982,4.8866,124
983,4.8866,124
984,4.8866,124
985,4.8866,124
986,4.8866,124
987,4.8866,124
988,4.8866,124
989,4.8866,124
990,4.8866,124
991,4.8866,124
992,4.8866,124
993,4.8866,124
994,4.8866,124
995,4.8866,124
996,4.8866,124
997,4.8866,124
998,4.8866,124
999,4.8866,124
1000,4.8866,124
1001,4.8866,124
1002,4.8866,124
1003,4.8866,124
1004,4.8866,124
1005,4.8866,124
1006,4.8866,124
1007,4.8866,124
1008,4.8866,124
1009,4.8866,124
1010,4.8866,124
1011,4.8866,124
1012,4.8866,124
1013,4.8866,124
1014,4.8866,124
1015,4.8866,124
1016,4.8866,124
1017,4.8866,124
1018,4.8866,124
1019,4.8866,124
1020,4.8866,124
1021,4.8866,124
1022,4.8866,124
1023,4.8866,124
1024,4.8866,124
1025,4.8866,124
1026,4.8866,124
1027,4.8866,124
1028,4.8866,124
1029,4.8866,124
1030,4.8866,124
1031,4.8866,124
1032,4.8866,124
1033,4.8866,124
1034,4.8866,124
1035,4.8866,124
1036,4.8866,124
1037,4.8866,124
1038,4.8866,124
1039,4.8866,124
1040,4.8866,124
1041,4.8866,124
1042,4.8866,124
1043,4.8866,124
1044,4.8866,124
1045,4.8866,124
1046,4.8866,124
1047,4.8866,124
1048,4.8866,124
1049,4.8866,124
1050,4.8866,124
1051,4.8866,124
1052,4.8866,124
1053,4.8866,124
1054,4.8866,124
1055,4.8866,124
1056,4.8866,124
1057,4.8866,124
1058,4.8866,124
1059,4.8866,124
1060,4.8866,124
1061,4.8866,124
1062,4.8866,124
1063,4.8866,124
1064,4.8866,124
1065,4.8866,124
1066,4.8866,124
1067,4.8866,124
1068,4.8866,124
1069,4.8866,124
1070,4.8866,124
1071,4.8866,124
1072,4.8866,124
1073,4.8866,124
1074,4.8866,124
1075,4.8866,124
1076,4.8866,124
1077,4.8866,124
1078,4.8866,124
1079,4.8866,124
1080,4.8866,124
1081,4.8866,124
1082,4.8866,124
1083,4.8866,124
1084,4.8866,124
1085,4.8866,124
1086,4.8866,124
1087,4.8866,124
1088,4.8866,124
1089,4.8866,124
1090,4.8866,124
1091,4.8866,124
1092,4.8866,124
1093,4.8866,124
1094,4.8866,124
1095,4.8866,124
1096,4.8866,124
1097,4.8866,124
1098,4.8866,124
1099,4.8866,124
1100,4.8866,124
1101,4.8866,124
1102,4.8866,124
1103,4.8866,124
1104,4.8866,124
1105,4.8866,124
1106,4.8866,124
1107,4.8866,124
1108,4.8418,132
1109,4.8418,132
1110,4.8418,132
1111,4.8418,132
1112,4.8418,132
1113,4.8418,132
1114,4.8418,132
1115,4.8418,132
1116,4.8418,132
1117,4.8418,132
1118,4.8418,132
1119,4.8418,132
1120,4.8418,132
1121,4.8418,132
1122,4.8418,132
1123,4.8418,132
1124,4.8418,132
1125,4.8418,132
1126,4.8418,132
1127,4.8418,132
1128,4.8418,132
1129,4.8418,132
1130,4.8418,132
1131,4.8418,132
1132,4.8418,132
1133,4.8418,132
1134,4.8418,132
1135,4.8418,132
1136,4.8418,132
1137,4.8418,132
1138,4.8418,132
1139,4.8418,132
1140,4.8418,132
1141,4.8418,132
1142,4.8418,132
1143,4.8418,132
1144,4.8418,132
1145,4.8418,132
1146,4.8418,132
1147,4.8418,132
1148,4.8418,132
1149,4.8418,132
1150,4.8418,132
1151,4.8418,132
1152,4.8418,132
1153,4.8418,132
1154,4.8418,132
1155,4.8418,132
1156,4.8418,132
1157,4.8418,132
1158,4.8418,132
1159,4.8418,132
1160,4.8418,132
1161,4.8418,132
1162,4.8418,132
1163,4.8418,132
1164,4.8418,132
1165,4.8418,132
1166,4.8418,132
1167,4.8418,132
1168,4.8418,132
1169,4.8418,132
1170,4.8418,132
1171,4.8418,132
1172,4.8418,132
1173,4.8418,132
1174,4.8418,132
1175,4.8418,132
1176,4.8418,132
1177,4.8318,140
1178,4.8318,140
1179,4.8318,140
1180,4.8318,140
1181,4.8318,140
1182,4.8318,140
1183,4.8318,140
1184,4.8318,140
1185,4.8318,140
1186,4.8318,140
1187,4.8318,140
1188,4.8318,140
1189,4.8318,140
1190,4.8318,140
1191,4.8318,140
1192,4.8318,140
1193,4.8318,140
1194,4.8318,140
1195,4.8318,140
1196,4.8318,140
1197,4.8318,140
1198,4.8318,140
1199,4.8318,140
1200,4.8318,140
1201,4.8318,140
1202,4.8318,140
1203,4.8318,140
1204,4.8318,140
1205,4.8318,140
1206,4.8318,140
1207,4.8318,140
1208,4.8318,140
1209,4.8318,140
1210,4.8318,140
1211,4.8318,140
1212,4.8318,140
1213,4.8318,140
1214,4.8318,140
1215,4.7870,130
1216,4.7870,130
1217,4.7870,130
1218,4.7870,130
1219,4.7870,130
1220,4.7870,130
1221,4.7870,130
1222,4.7870,130
1223,4.7870,130
1224,4.7870,130
1225,4.7870,130
1226,4.7870,130
1227,4.7870,130
1228,4.7870,130
1229,4.7870,130
1230,4.7870,130
1231,4.7870,130
1232,4.7870,130
1233,4.7870,130
1234,4.7870,130
1235,4.7870,130
1236,4.7870,130
1237,4.7870,130
1238,4.7855,132
1239,4.7855,132
1240,4.7855,132
1241,4.7855,132
1242,4.7855,132
1243,4.7855,132
1244,4.7855,132
1245,4.7855,132
1246,4.7855,132
1247,4.7855,132
1248,4.7855,132
1249,4.7855,132
1250,4.7855,132
1251,4.7855,132
1252,4.7855,132
1253,4.7855,132
1254,4.7855,132
1255,4.7855,132
1256,4.7855,132
1257,4.7855,132
1258,4.7855,132
1259,4.7855,132
1260,4.7855,132
1261,4.7855,132
1262,4.7855,132
1263,4.7855,132
1264,4.7855,132
1265,4.7855,132
1266,4.7855,132
1267,4.7855,132
1268,4.7855,132
1269,4.7855,132
1270,4.7855,132
1271,4.7855,132
1272,4.7855,132
1273,4.7855,132
1274,4.7855,132
1275,4.7855,132
1276,4.7855,132
1277,4.7855,132
1278,4.7855,132
1279,4.7855,132
1280,4.7855,132
1281,4.7855,132
1282,4.7855,132
1283,4.7855,132
1284,4.7855,132
1285,4.7855,132
1286,4.7855,132
1287,4.7855,132
1288,4.7855,132
1289,4.7855,132
1290,4.7855,132
1291,4.7855,132
1292,4.7855,132
1293,4.7855,132
1294,4.7855,132
1295,4.7855,132
1296,4.7855,132
1297,4.7855,132
1298,4.7855,132
1299,4.7855,132
1300,4.7855,132
1301,4.7855,132
1302,4.7855,132
1303,4.7299,136
1304,4.7299,136
1305,4.7299,136
1306,4.7299,136
1307,4.7299,136
1308,4.7299,136
1309,4.7299,136
1310,4.7299,136
1311,4.7299,136
1312,4.7299,136
1313,4.7299,136
1314,4.7299,136
1315,4.7299,136
1316,4.7299,136
1317,4.7299,136
1318,4.7299,136
1319,4.7299,136
1320,4.7299,136
1321,4.7299,136
1322,4.7299,136
1323,4.7299,136
1324,4.7299,136
1325,4.7299,136
1326,4.7299,136
1327,4.7299,136
1328,4.7299,136
1329,4.7299,136
1330,4.7299,136
1331,4.7299,136
1332,4.7299,136
1333,4.7299,136
1334,4.7299,136
1335,4.7299,136
1336,4.7299,136
1337,4.7299,136
1338,4.7299,136
1339,4.7299,136
1340,4.7299,136
1341,4.7299,136
1342,4.7299,136
1343,4.7299,136
1344,4.7299,136
1345,4.7299,136
1346,4.7299,136
1347,4.7299,136
1348,4.7299,136
1349,4.7299,136
1350,4.7299,136
1351,4.7299,136
1352,4.7299,136
1353,4.7299,136
1354,4.7299,136
1355,4.7299,136
1356,4.7299,136
1357,4.7299,136
1358,4.7299,136
1359,4.7299,136
1360,4.7299,136
1361,4.7299,136
1362,4.7299,136
1363,4.7299,136
1364,4.7299,136
1365,4.7299,136
1366,4.7299,136
1367,4.7299,136
1368,4.7299,136
1369,4.7299,136
1370,4.7299,136
1371,4.7299,136
1372,4.7299,136
1373,4.7299,136
1374,4.7299,136
1375,4.7299,136
1376,4.7299,136
1377,4.7299,136
1378,4.7299,136
1379,4.7299,136
1380,4.7299,136
1381,4.7299,136
1382,4.7299,136
1383,4.7299,136
1384,4.7299,136
1385,4.7299,136
1386,4.7299,136
1387,4.7299,136
1388,4.7299,136
1389,4.7299,136
1390,4.7299,136
1391,4.7299,136
1392,4.7299,136
1393,4.7299,136
1394,4.7299,136
1395,4.7299,136
1396,4.7299,136
1397,4.7299,136
1398,4.7299,136
1399,4.7299,136
1400,4.7299,136
1401,4.7299,136
1402,4.7299,136
1403,4.7299,136
1404,4.7299,136
1405,4.7299,136
1406,4.7299,136
1407,4.7299,136
1408,4.7299,136
1409,4.7299,136
1410,4.7299,136
1411,4.7299,136
1412,4.7299,136
1413,4.7299,136
1414,4.7299,136
1415,4.7299,136
1416,4.7299,136
1417,4.7299,136
1418,4.7299,136
1419,4.7299,136
1420,4.7299,136
1421,4.7299,136
1422,4.7299,136
1423,4.7299,136
1424,4.7299,136
1425,4.7299,136
1426,4.7299,136
1427,4.7299,136
1428,4.7299,136
1429,4.7299,136
1430,4.7299,136
1431,4.7299,136
1432,4.7299,136
1433,4.7299,136
1434,4.7299,136
1435,4.7299,136
1436,4.7299,136
1437,4.7299,136
1438,4.7299,136
1439,4.7299,136
1440,4.7299,136
1441,4.7299,136
1442,4.7299,136
1443,4.7299,136
1444,4.7299,136
1445,4.7299,136
1446,4.7299,136
1447,4.7299,136
1448,4.7299,136
1449,4.7299,136
1450,4.7299,136
1451,4.7299,136
1452,4.7299,136
1453,4.7299,136
1454,4.7299,136
1455,4.7299,136
1456,4.7299,136
1457,4.6636,132
1458,4.6636,132
1459,4.6636,132
1460,4.6636,132
1461,4.6636,132
1462,4.6636,132
1463,4.6636,132
1464,4.6636,132
1465,4.6636,132
1466,4.6636,132
1467,4.6636,132
1468,4.6636,132
1469,4.6636,132
1470,4.6636,132
1471,4.6636,132
1472,4.6636,132
1473,4.6636,132
1474,4.6636,132
1475,4.6636,132
1476,4.6080,143
1477,4.6080,143
1478,4.6080,143
1479,4.6080,143
1480,4.6080,143
1481,4.6080,143
1482,4.6080,143
1483,4.6080,143
1484,4.6080,143
1485,4.6080,143
1486,4.6080,143
1487,4.6080,143
1488,4.6080,143
1489,4.6080,143
1490,4.6080,143
1491,4.6080,143
1492,4.6080,143
1493,4.6080,143
1494,4.6080,143
1495,4.6080,143
1496,4.6080,143
1497,4.6080,143
