generation,error,triangles
319,1.6242,66
320,1.6242,66
321,1.6242,66
322,1.6242,66
323,1.6242,66
324,1.6242,66
325,1.6242,66
326,1.6242,66
327,1.6242,66
328,1.6242,66
329,1.6242,66
330,1.6242,66
331,1.6242,66
332,1.6242,66
333,1.6242,66
334,1.6242,66
335,1.6242,66
336,1.6242,66
337,1.6242,66
338,1.6242,66
339,1.6242,66
340,1.6242,66
341,1.6242,66
342,1.6242,66
343,1.6242,66
344,1.6242,66
345,1.6242,66
346,1.6242,66
347,1.6242,66
348,1.6242,66
349,1.6242,66
350,1.6242,66
351,1.6242,66
352,1.6242,66
353,1.6242,66
354,1.6242,66
355,1.6242,66
356,1.6242,66
357,1.6196,66
358,1.6196,66
359,1.6196,66
360,1.6196,66
361,1.6196,66
362,1.6196,66
363,1.6196,66
364,1.6196,66
365,1.6196,66
366,1.6196,66
367,1.6196,66
368,1.6196,66
369,1.6196,66
370,1.6196,66
371,1.6196,66
372,1.6196,66
373,1.6196,66
374,1.6196,66
375,1.6196,66
376,1.6196,66
377,1.6196,66
378,1.6196,66
379,1.6181,66
380,1.6181,66
381,1.6181,66
382,1.6181,66
383,1.6181,66
384,1.6181,66
385,1.6181,66
386,1.6181,66
387,1.6181,66
388,1.6181,66
389,1.6181,66
390,1.6181,66
391,1.6181,66
392,1.6181,66
393,1.6181,66
394,1.6181,66
395,1.6181,66
396,1.6181,66
397,1.6181,66
398,1.6181,66
399,1.6181,66
400,1.6181,66
401,1.6181,66
402,1.6181,66
403,1.6181,66
404,1.6181,66
405,1.6181,66
406,1.6181,66
407,1.6181,66
408,1.6181,66
409,1.6181,66
410,1.6181,66
411,1.6181,66
412,1.6181,66
413,1.6181,66
414,1.6181,66
415,1.6181,66
416,1.6181,66
417,1.6181,66
418,1.6181,66
419,1.6181,66
420,1.6181,66
421,1.6181,66
422,1.6181,66
423,1.6181,66
424,1.6181,66
425,1.6181,66
426,1.6181,66
427,1.6181,66
428,1.6181,66
429,1.6165,66
430,1.6165,66
431,1.6165,66
432,1.6165,66
433,1.6165,66
434,1.6142,66
435,1.6142,66
436,1.6142,66
437,1.6142,66
438,1.6142,66
439,1.6142,66
440,1.6142,66
441,1.6142,66
442,1.6142,66
443,1.6142,66
444,1.6142,66
445,1.6142,66
446,1.6142,66
447,1.6142,66
448,1.6142,66
449,1.6142,66
450,1.6142,66
451,1.6142,66
452,1.6142,66
453,1.6142,66
454,1.6142,66
455,1.6142,66
456,1.6142,66
457,1.6088,66
458,1.6088,66
459,1.6088,66
460,1.6088,66
461,1.6088,66
462,1.6088,66
463,1.6088,66
464,1.6088,66
465,1.6088,66
466,1.6088,66
467,1.6088,66
468,1.6088,66
469,1.6088,66
470,1.6088,66
471,1.6088,66
472,1.6088,66
473,1.6088,66
474,1.6088,66
475,1.6088,66
476,1.6080,66
477,1.5856,66
478,1.5856,66
479,1.5856,66
480,1.5856,66
481,1.5856,66
482,1.5856,66
483,1.5856,66
484,1.5856,66
485,1.5856,66
486,1.5856,66
487,1.5856,66
488,1.5856,66
489,1.5856,66
490,1.5856,66
491,1.5856,66
492,1.5856,66
493,1.5856,66
494,1.5856,66
495,1.5856,66
496,1.5856,66
497,1.5856,66
498,1.5856,66
499,1.5856,66
500,1.5856,66
501,1.5856,66
502,1.5856,66
503,1.5856,66
504,1.5856,66
505,1.5856,66
506,1.5856,66
507,1.5856,66
508,1.5856,66
509,1.5856,66
510,1.5856,66
511,1.5856,66
512,1.5856,66
513,1.5856,66
514,1.5856,66
515,1.5856,66
516,1.5856,66
517,1.5856,66
518,1.5856,66
519,1.5856,66
520,1.5856,66
521,1.5856,66
522,1.5856,66
523,1.5810,66
524,1.5810,66
525,1.5810,66
526,1.5810,66
527,1.5810,66
528,1.5810,66
529,1.5810,66
530,1.5810,66
531,1.5810,66
532,1.5810,66
533,1.5810,66
534,1.5810,66
535,1.5787,66
536,1.5787,66
537,1.5787,66
538,1.5787,66
539,1.5787,66
540,1.5787,66
541,1.5787,66
542,1.5787,66
543,1.5787,66
544,1.5787,66
545,1.5787,66
546,1.5787,66
547,1.5787,66
548,1.5787,66
549,1.5787,66
550,1.5787,66
551,1.5787,66
552,1.5787,66
553,1.5787,66
554,1.5787,66
555,1.5787,66
556,1.5787,66
557,1.5787,66
558,1.5787,66
559,1.5787,66
560,1.5787,66
561,1.5787,66
562,1.5787,66
563,1.5787,66
564,1.5787,66
565,1.5787,66
566,1.5787,66
567,1.5787,66
568,1.5787,66
569,1.5787,66
570,1.5787,66
571,1.5787,66
572,1.5787,66
573,1.5787,66
574,1.5787,66
575,1.5787,66
576,1.5787,66
577,1.5787,66
578,1.5787,66
579,1.5787,66
580,1.5787,66
581,1.5787,66
582,1.5787,66
583,1.5787,66
584,1.5787,66
585,1.5787,66
586,1.5787,66
587,1.5787,66
588,1.5787,66
589,1.5787,66
590,1.5787,66
591,1.5787,66
592,1.5787,66
593,1.5787,66
594,1.5787,66
595,1.5787,66
596,1.5787,66
597,1.5787,66
598,1.5787,66
599,1.5787,66
600,1.5787,66
601,1.5787,66
602,1.5787,66
603,1.5787,66
604,1.5787,66
605,1.5787,66
606,1.5787,66
607,1.5787,66
608,1.5787,66
609,1.5787,66
610,1.5787,66
611,1.5787,66
612,1.5787,66
613,1.5787,66
614,1.5787,66
615,1.5787,66
616,1.5787,66
617,1.5787,66
618,1.5779,66
619,1.5779,66
620,1.5779,66
621,1.5779,66
622,1.5779,66
623,1.5779,66
624,1.5779,66
625,1.5779,66
626,1.5779,66
627,1.5779,66
628,1.5764,66
629,1.5764,66
630,1.5764,66
631,1.5764,66
632,1.5764,66
633,1.5764,66
634,1.5764,66
635,1.5764,66
636,1.5764,66
637,1.5764,66
638,1.5764,66
639,1.5764,66
640,1.5764,66
641,1.5764,66
642,1.5764,66
643,1.5764,66
644,1.5764,66
645,1.5764,66
646,1.5764,66
647,1.5764,66
648,1.5764,66
649,1.5764,66
650,1.5764,66
651,1.5764,66
652,1.5764,66
653,1.5764,66
654,1.5764,66
655,1.5764,66
656,1.5764,66
657,1.5764,66
658,1.5764,66
659,1.5764,66
660,1.5764,66
661,1.5764,66
662,1.5764,66
663,1.5764,66
664,1.5764,66
665,1.5764,66
666,1.5764,66
667,1.5764,66
668,1.5764,66
669,1.5764,66
670,1.5764,66
671,1.5764,66
672,1.5764,66
673,1.5725,66
674,1.5725,66
675,1.5725,66
676,1.5725,66
677,1.5725,66
678,1.5725,66
679,1.5725,66
680,1.5725,66
681,1.5725,66
682,1.5725,66
683,1.5725,66
684,1.5725,66
685,1.5725,66
686,1.5725,66
687,1.5725,66
688,1.5725,66
689,1.5725,66
690,1.5725,66
691,1.5725,66
692,1.5725,66
693,1.5725,66
694,1.5725,66
695,1.5725,66
696,1.5725,66
697,1.5725,66
698,1.5725,66
699,1.5725,66
700,1.5725,66
701,1.5725,66
702,1.5725,66
703,1.5725,66
704,1.5725,66
705,1.5725,66
706,1.5725,66
707,1.5725,66
708,1.5725,66
709,1.5725,66
710,1.5725,66
711,1.5725,66
712,1.5725,66
713,1.5725,66
714,1.5725,66
715,1.5725,66
716,1.5725,66
717,1.5725,66
718,1.5725,66
719,1.5725,66
720,1.5725,66
721,1.5725,66
722,1.5725,66
723,1.5725,66
724,1.5725,66
725,1.5725,66
726,1.5725,66
727,1.5725,66
728,1.5725,66
729,1.5725,66
730,1.5725,66
731,1.5725,66
732,1.5725,66
733,1.5725,66
734,1.5725,66
735,1.5725,66
736,1.5725,66
737,1.5725,66
738,1.5725,66
739,1.5725,66
740,1.5725,66
741,1.5725,66
742,1.5725,66
743,1.5725,66
744,1.5725,66
745,1.5725,66
746,1.5725,66
747,1.5725,66
748,1.5725,66
749,1.5725,66
750,1.5725,66
751,1.5725,66
752,1.5725,66
753,1.5725,66
754,1.5725,66
755,1.5725,66
756,1.5725,66
757,1.5725,66
758,1.5725,66
759,1.5725,66
760,1.5725,66
761,1.5725,66
762,1.5725,66
763,1.5725,66
764,1.5725,66
765,1.5725,66
766,1.5725,66
767,1.5725,66
768,1.5710,66
769,1.5710,66
770,1.5710,66
771,1.5710,66
772,1.5710,66
773,1.5710,66
774,1.5710,66
775,1.5710,66
776,1.5710,66
777,1.5710,66
778,1.5710,66
779,1.5710,66
780,1.5710,66
781,1.5710,66
782,1.5710,66
783,1.5710,66
784,1.5710,66
785,1.5710,66
786,1.5710,66
787,1.5710,66
788,1.5710,66
789,1.5710,66
790,1.5710,66
791,1.5710,66
792,1.5710,66
793,1.5710,66
794,1.5710,66
795,1.5710,66
796,1.5710,66
797,1.5710,66
798,1.5710,66
799,1.5710,66
800,1.5710,66
801,1.5633,66
802,1.5633,66
803,1.5633,66
804,1.5633,66
805,1.5633,66
806,1.5633,66
807,1.5633,66
808,1.5633,66
809,1.5633,66
810,1.5633,66
811,1.5633,66
812,1.5633,66
813,1.5633,66
814,1.5633,66
815,1.5633,66
816,1.5633,66
817,1.5633,66
818,1.5633,66
819,1.5633,66
820,1.5633,66
821,1.5633,66
822,1.5633,66
823,1.5633,66
824,1.5633,66
825,1.5633,66
826,1.5633,66
827,1.5633,66
828,1.5378,66
829,1.5378,66
830,1.5378,66
831,1.5378,66
832,1.5378,66
833,1.5378,66
834,1.5378,66
835,1.5378,66
836,1.5378,66
837,1.5378,66
838,1.5378,66
839,1.5378,66
840,1.5378,66
841,1.5378,66
842,1.5378,66
843,1.5378,66
844,1.5378,66
845,1.5378,66
846,1.5378,66
847,1.5378,66
848,1.5378,66
849,1.5378,66
850,1.5378,66
851,1.5378,66
852,1.5378,66
853,1.5378,66
854,1.5378,66
855,1.5378,66
856,1.5378,66
857,1.5378,66
858,1.5378,66
859,1.5378,66
860,1.5378,66
861,1.5378,66
862,1.5378,66
863,1.5378,66
864,1.5378,66
865,1.5378,66
866,1.5378,66
867,1.5378,66
868,1.5378,66
869,1.5378,66
870,1.5378,66
871,1.5347,66
872,1.5347,66
873,1.5347,66
874,1.5347,66
875,1.5347,66
876,1.5347,66
877,1.5347,66
878,1.5347,66
879,1.5347,66
880,1.5347,66
881,1.5347,66
882,1.5347,66
883,1.5347,66
884,1.5347,66
885,1.5347,66
886,1.5347,66
887,1.5347,66
888,1.5347,66
889,1.5347,66
890,1.5347,66
891,1.5347,66
892,1.5347,66
893,1.5347,66
894,1.5347,66
895,1.5347,66
896,1.5347,66
897,1.5347,66
898,1.5347,66
899,1.5347,66
900,1.5347,66
901,1.5347,66
902,1.5347,66
903,1.5347,66
904,1.5347,66
905,1.5347,66
906,1.5347,66
907,1.5347,66
908,1.5347,66
909,1.5347,66
910,1.5347,66
911,1.5347,66
912,1.5347,66
913,1.5347,66
914,1.5347,66
915,1.5347,66
916,1.5347,66
917,1.5347,66
918,1.5347,66
919,1.5347,66
920,1.5347,66
921,1.5347,66
922,1.5347,66
923,1.5347,66
924,1.5347,66
925,1.5347,66
926,1.5347,66
927,1.5347,66
928,1.5347,66
929,1.5347,66
930,1.5347,66
931,1.5347,66
932,1.5347,66
933,1.5347,66
934,1.5131,66
935,1.5131,66
936,1.5131,66
937,1.5131,66
938,1.5131,66
939,1.5131,66
940,1.5131,66
941,1.5131,66
942,1.5131,66
943,1.5131,66
944,1.5131,66
945,1.5131,66
946,1.5131,66
947,1.5131,66
948,1.5131,66
949,1.5131,66
950,1.5131,66
951,1.5131,66
952,1.5131,66
953,1.5131,66
954,1.5131,66
955,1.5131,66
956,1.5131,66
957,1.5131,66
958,1.5131,66
959,1.5131,66
960,1.5131,66
961,1.5131,66
962,1.5131,66
963,1.5131,66
964,1.5131,66
965,1.5131,66
966,1.5131,66
967,1.5131,66
968,1.5131,66
969,1.5131,66
970,1.5131,66
971,1.5131,66
972,1.5131,66
973,1.5131,66
974,1.5131,66
975,1.5131,66
976,1.5131,66
977,1.5131,66
978,1.5131,66
979,1.5131,66
980,1.5131,66
981,1.5131,66
982,1.5131,66
983,1.5131,66
984,1.5131,66
985,1.5131,66
986,1.5131,66
987,1.5131,66
988,1.5131,66
989,1.5131,66
990,1.5131,66
991,1.5131,66
992,1.5131,66
993,1.5131,66
994,1.5131,66
995,1.5131,66
996,1.5131,66
997,1.5131,66
998,1.5131,66
999,1.5131,66
1000,1.5131,66
1001,1.5131,66
1002,1.5131,66
1003,1.5131,66
1004,1.5131,66
1005,1.5131,66
1006,1.5131,66
1007,1.5131,66
1008,1.5131,66
1009,1.5131,66
1010,1.5131,66
1011,1.5131,66
1012,1.5131,66
1013,1.5131,66
1014,1.5131,66
1015,1.5131,66
1016,1.5131,66
1017,1.5131,66
1018,1.5131,66
1019,1.5131,66
1020,1.5131,66
1021,1.5131,66
1022,1.5131,66
1023,1.5131,66
1024,1.5131,66
1025,1.5131,66
1026,1.5131,66
1027,1.5131,66
1028,1.5131,66
1029,1.5131,66
1030,1.5131,66
1031,1.5131,66
1032,1.5131,66
1033,1.5131,66
1034,1.5131,66
1035,1.5131,66
1036,1.5131,66
1037,1.5131,66
1038,1.5131,66
1039,1.5131,66
1040,1.5131,66
1041,1.5131,66
1042,1.5131,66
1043,1.5131,66
1044,1.5131,66
1045,1.5131,66
1046,1.5131,66
1047,1.5131,66
1048,1.5131,66
1049,1.5131,66
1050,1.5131,66
1051,1.5131,66
1052,1.5131,66
1053,1.5131,66
1054,1.5131,66
1055,1.5131,66
1056,1.5131,66
1057,1.5131,66
1058,1.5131,66
1059,1.5131,66
1060,1.5131,66
1061,1.5131,66
1062,1.5131,66
1063,1.5131,66
1064,1.5131,66
1065,1.5131,66
1066,1.5131,66
1067,1.5131,66
1068,1.5131,66
1069,1.5131,66
1070,1.5131,66
1071,1.5131,66
1072,1.5131,66
1073,1.5123,66
1074,1.5123,66
1075,1.5123,66
1076,1.5123,66
1077,1.5123,66
1078,1.5123,66
1079,1.5123,66
1080,1.5123,66
1081,1.5123,66
1082,1.5123,66
1083,1.5123,66
1084,1.5123,66
1085,1.5123,66
1086,1.5123,66
1087,1.5123,66
1088,1.5123,66
1089,1.5123,66
1090,1.5123,66
1091,1.5123,66
1092,1.5123,66
1093,1.5123,66
1094,1.5123,66
1095,1.5123,66
1096,1.5123,66
1097,1.5093,66
1098,1.5093,66
1099,1.5093,66
1100,1.5093,66
1101,1.5093,66
1102,1.5093,66
1103,1.5093,66
1104,1.5093,66
1105,1.5093,66
1106,1.5093,66
1107,1.5093,66
1108,1.5093,66
1109,1.5093,66
1110,1.5093,66
1111,1.5093,66
1112,1.5093,66
1113,1.5093,66
1114,1.5093,66
1115,1.5015,66
1116,1.5015,66
1117,1.5015,66
1118,1.5015,66
1119,1.5015,66
1120,1.5015,66
1121,1.5015,66
1122,1.5015,66
1123,1.5015,66
1124,1.4985,66
