generation,error,triangles
253,4.4429,51
254,4.4429,51
255,4.4429,51
256,4.4429,51
257,4.4429,51
258,4.4429,51
259,4.4429,51
260,4.4429,51
261,4.4429,51
262,4.3866,51
263,4.3866,51
264,4.3866,51
265,4.3866,51
266,4.3866,51
267,4.3866,51
268,4.3866,51
269,4.3866,51
270,4.3866,51
271,4.2778,51
272,4.2778,51
273,4.2778,51
274,4.2778,51
275,4.2778,51
276,4.2708,51
277,4.2708,51
278,4.2708,51
279,4.2708,51
280,4.2708,51
281,4.2708,51
282,4.2708,51
283,4.2708,51
284,4.2708,51
285,4.2708,51
286,4.2708,51
287,4.2708,51
288,4.2708,51
289,4.2708,51
290,4.2708,51
291,4.2708,51
292,4.2708,51
293,4.2708,51
294,4.2562,51
295,4.2562,51
296,4.2184,51
297,4.2076,51
298,4.2076,51
299,4.2076,51
300,4.2076,51
301,4.2076,51
302,4.2076,51
303,4.2076,51
304,4.2076,51
305,4.2076,51
306,4.2076,51
307,4.2076,51
308,4.2076,51
309,4.2076,51
310,4.0648,51
311,4.0648,51
312,4.0648,51
313,4.0648,51
314,4.0648,51
315,4.0648,51
316,4.0648,51
317,4.0648,51
318,4.0648,51
319,4.0648,51
320,4.0648,51
321,4.0648,51
322,4.0648,51
323,4.0648,51
324,4.0648,51
325,4.0648,51
326,4.0648,51
327,4.0648,51
328,4.0648,51
329,4.0648,51
330,4.0648,51
331,4.0648,51
332,4.0563,50
333,4.0563,50
334,4.0563,50
335,4.0563,50
336,4.0563,50
337,4.0563,50
338,4.0563,50
339,4.0563,50
340,4.0563,50
341,4.0563,50
342,4.0563,50
343,4.0563,50
344,4.0563,50
345,4.0563,50
346,4.0563,50
347,4.0563,50
348,4.0563,50
349,4.0563,50
350,4.0563,50
351,4.0563,50
352,4.0563,50
353,4.0563,50
354,4.0563,50
355,4.0563,50
356,4.0563,50
357,4.0563,50
358,4.0463,51
359,4.0463,51
360,4.0463,51
361,4.0463,51
362,4.0340,51
363,4.0340,51
364,4.0340,51
365,4.0340,51
366,4.0340,51
367,4.0340,51
368,4.0340,51
369,4.0340,51
370,4.0340,51
371,4.0340,51
372,4.0340,51
373,4.0340,51
374,4.0340,51
375,4.0224,51
376,4.0224,51
377,4.0224,51
378,4.0224,51
379,4.0224,51
380,4.0224,51
381,4.0224,51
382,4.0224,51
383,4.0224,51
384,4.0224,51
385,4.0177,51
386,4.0177,51
387,4.0177,51
388,4.0177,51
389,3.9938,51
390,3.9938,51
391,3.9938,51
392,3.9938,51
393,3.9931,51
394,3.9931,51
395,3.9931,51
396,3.9877,51
397,3.9877,51
398,3.9877,51
399,3.9877,51
400,3.9877,51
401,3.9877,51
402,3.9877,51
403,3.9877,51
404,3.9877,51
405,3.9877,51
406,3.9877,51
407,3.9830,51
408,3.9830,51
409,3.9830,51
410,3.9830,51
411,3.9830,51
412,3.9830,51
413,3.9830,51
414,3.9830,51
415,3.9830,51
416,3.9830,51
417,3.9830,51
418,3.9830,51
419,3.9830,51
420,3.9830,51
421,3.9830,51
422,3.9830,51
423,3.9830,51
424,3.9830,51
425,3.9830,51
426,3.9830,51
427,3.9830,51
428,3.9792,51
429,3.9792,51
430,3.9792,51
431,3.9792,51
432,3.9792,51
433,3.9792,51
434,3.9792,51
435,3.9792,51
436,3.9792,51
437,3.9792,51
438,3.9784,51
439,3.9784,51
440,3.9784,51
441,3.9784,51
442,3.9784,51
443,3.9784,51
444,3.9784,51
445,3.9784,51
446,3.9784,51
447,3.9784,51
448,3.9784,51
449,3.9784,51
450,3.9784,51
451,3.9784,51
452,3.9784,51
453,3.9784,51
454,3.9784,51
455,3.9784,51
456,3.9784,51
457,3.9784,51
458,3.9784,51
459,3.9784,51
460,3.9784,51
461,3.9784,51
462,3.9784,51
463,3.9784,51
464,3.9784,51
465,3.9784,51
466,3.9784,51
467,3.9784,51
468,3.9784,51
469,3.9784,51
470,3.9784,51
471,3.9784,51
472,3.9784,51
473,3.9784,51
474,3.9784,51
475,3.9784,51
476,3.9784,51
477,3.9784,51
478,3.9784,51
479,3.9784,51
480,3.9784,51
481,3.9784,51
482,3.9784,51
483,3.9784,51
484,3.9784,51
485,3.9784,51
486,3.9784,51
487,3.9329,51
488,3.9329,51
489,3.9329,51
490,3.9329,51
491,3.9329,51
492,3.9329,51
493,3.9329,51
494,3.9329,51
495,3.9329,51
496,3.9329,51
497,3.9329,51
498,3.9329,51
499,3.9329,51
500,3.9329,51
501,3.9329,51
502,3.9329,51
503,3.9329,51
504,3.9329,51
505,3.9329,51
506,3.9329,51
507,3.9329,51
508,3.9144,51
509,3.9144,51
510,3.9144,51
511,3.9144,51
512,3.9144,51
513,3.9144,51
514,3.9144,51
515,3.9120,51
516,3.9090,51
517,3.9090,51
518,3.9090,51
519,3.9066,51
520,3.9066,51
521,3.9066,51
522,3.9066,51
523,3.9066,51
524,3.9066,51
525,3.9020,51
526,3.9020,51
527,3.8989,51
528,3.8989,51
529,3.8989,51
530,3.8989,51
531,3.8989,51
532,3.8989,51
533,3.8989,51
534,3.8989,51
535,3.8989,51
536,3.8989,51
537,3.8989,51
538,3.8989,51
539,3.8989,51
540,3.8989,51
541,3.8989,51
542,3.8989,51
543,3.8989,51
544,3.8989,51
545,3.8989,51
546,3.8989,51
547,3.8989,51
548,3.8989,51
549,3.8989,51
550,3.8989,51
551,3.8989,51
552,3.8951,51
553,3.8943,51
554,3.8943,51
555,3.8943,51
556,3.8850,51
557,3.8850,51
558,3.8850,51
559,3.8850,51
560,3.8850,51
561,3.8850,51
562,3.8850,51
563,3.8850,51
564,3.8850,51
565,3.8850,51
566,3.8850,51
567,3.8850,51
568,3.8850,51
569,3.8850,51
570,3.8850,51
571,3.8850,51
572,3.8850,51
573,3.8850,51
574,3.8850,51
575,3.8850,51
576,3.8850,51
577,3.8850,51
578,3.8843,51
579,3.8843,51
580,3.8843,51
581,3.8843,51
582,3.8843,51
583,3.8843,51
584,3.8843,51
585,3.8843,51
586,3.8843,51
587,3.8843,51
588,3.8843,51
589,3.8843,51
590,3.8843,51
591,3.8843,51
592,3.8789,47
593,3.8789,47
594,3.8789,47
595,3.8789,47
596,3.8789,47
597,3.8789,47
598,3.8789,47
599,3.8789,47
600,3.8789,47
601,3.8789,47
602,3.8789,47
603,3.8789,47
604,3.8789,47
605,3.8789,47
606,3.8789,47
607,3.8789,47
608,3.8781,46
609,3.8781,46
610,3.8781,46
611,3.8781,46
612,3.8781,46
613,3.8742,46
614,3.8742,46
615,3.8742,46
616,3.7454,46
617,3.7454,46
618,3.7454,46
619,3.7454,46
620,3.7454,46
621,3.7323,46
622,3.7323,46
623,3.7323,46
624,3.7323,46
625,3.7323,46
626,3.7323,46
627,3.7323,46
628,3.7168,46
629,3.7168,46
630,3.7106,46
631,3.7106,46
632,3.7106,46
633,3.7106,46
634,3.7106,46
635,3.7106,46
636,3.7106,46
637,3.7106,46
638,3.7106,46
639,3.7106,46
640,3.7106,46
641,3.7106,46
642,3.7106,46
643,3.7106,46
644,3.7106,46
645,3.7106,46
646,3.7106,46
647,3.7106,46
648,3.7106,46
649,3.7106,46
650,3.7106,46
651,3.7106,46
652,3.7106,46
653,3.7106,46
654,3.7106,46
655,3.7106,46
656,3.7106,46
657,3.7106,46
658,3.7106,46
659,3.7106,46
660,3.7106,46
661,3.7106,46
662,3.7106,46
663,3.7106,46
664,3.7106,46
665,3.7106,46
666,3.7106,46
667,3.7106,46
668,3.7106,46
669,3.7106,46
670,3.7106,46
671,3.7106,46
672,3.7106,46
673,3.7106,46
674,3.7106,46
675,3.7106,46
676,3.7106,46
677,3.7106,46
678,3.7106,46
679,3.7106,46
680,3.7106,46
681,3.6875,46
682,3.6875,46
683,3.6875,46
684,3.6875,46
685,3.6875,46
686,3.6844,46
687,3.6844,46
688,3.6844,46
689,3.6844,46
690,3.6844,46
691,3.6844,46
692,3.6844,46
693,3.6844,46
694,3.6844,46
695,3.6844,46
696,3.6844,46
697,3.6844,46
698,3.6844,46
699,3.6844,46
700,3.6844,46
701,3.6844,46
702,3.6844,46
703,3.6844,46
704,3.6844,46
705,3.6844,46
706,3.6698,46
707,3.6651,46
708,3.6651,46
709,3.6651,46
710,3.6636,46
711,3.6636,46
712,3.6636,46
713,3.6636,46
714,3.6636,46
715,3.6636,46
716,3.6636,46
717,3.6636,46
718,3.6636,46
719,3.6636,46
720,3.6636,46
721,3.6142,46
722,3.6142,46
723,3.6142,46
724,3.6142,46
725,3.6142,46
726,3.5949,45
727,3.5949,45
728,3.5949,45
729,3.5949,45
730,3.5949,45
731,3.5949,45
732,3.5949,45
733,3.5949,45
734,3.5718,45
735,3.5718,45
736,3.5718,45
737,3.5718,45
738,3.5718,45
739,3.5718,45
740,3.5718,45
741,3.5718,45
742,3.5718,45
743,3.5718,45
744,3.5718,45
745,3.5718,45
746,3.5718,45
747,3.5718,45
748,3.5718,45
749,3.5718,45
750,3.5718,45
751,3.5718,45
752,3.5718,45
753,3.5718,45
754,3.5718,45
755,3.5718,45
756,3.5718,45
757,3.5718,45
758,3.5718,45
759,3.5718,45
760,3.5718,45
761,3.5718,45
762,3.5718,45
763,3.5718,45
764,3.5718,45
765,3.5718,45
766,3.5718,45
767,3.5718,45
768,3.5718,45
769,3.5718,45
770,3.5718,45
771,3.5718,45
772,3.5718,45
773,3.5718,45
774,3.5718,45
775,3.5718,45
776,3.5718,45
777,3.5718,45
778,3.5718,45
779,3.5718,45
780,3.5718,45
781,3.5718,45
782,3.5718,45
783,3.5718,45
784,3.5718,45
785,3.5718,45
786,3.5718,45
787,3.5718,45
788,3.5718,45
789,3.5718,45
790,3.5718,45
791,3.5718,45
792,3.5718,45
793,3.5718,45
794,3.5718,45
795,3.5718,45
796,3.5718,45
797,3.5718,45
798,3.5718,45
799,3.5718,45
800,3.5702,45
801,3.5702,45
802,3.5702,45
803,3.5702,45
804,3.5702,45
805,3.5702,45
806,3.5702,45
807,3.5702,45
808,3.5702,45
809,3.5702,45
810,3.5702,45
811,3.5702,45
812,3.5702,45
813,3.5702,45
814,3.5702,45
815,3.5702,45
816,3.5702,45
817,3.5702,45
818,3.5702,45
819,3.5702,45
820,3.5702,45
821,3.5702,45
822,3.5702,45
823,3.5702,45
824,3.5702,45
825,3.5702,45
826,3.5702,45
827,3.5702,45
828,3.5478,45
829,3.5478,45
830,3.5478,45
831,3.5478,45
832,3.5478,45
833,3.5478,45
834,3.5478,45
835,3.5478,45
836,3.5478,45
837,3.5478,45
838,3.5478,45
839,3.5478,45
840,3.5478,45
841,3.5478,45
842,3.5478,45
843,3.5478,45
844,3.5478,45
845,3.5478,45
846,3.5478,45
847,3.5478,45
848,3.5478,45
849,3.5478,45
850,3.5478,45
851,3.5478,45
852,3.5478,45
853,3.5478,45
854,3.5478,45
855,3.5478,45
856,3.5478,45
857,3.5478,45
858,3.5478,45
859,3.5478,45
860,3.5478,45
861,3.5478,45
862,3.5478,45
863,3.5478,45
864,3.5378,45
865,3.5378,45
866,3.5378,45
867,3.5378,45
868,3.5378,45
869,3.5378,45
870,3.5378,45
871,3.5378,45
872,3.5378,45
873,3.5378,45
874,3.5378,45
875,3.5378,45
876,3.5378,45
877,3.5378,45
878,3.5378,45
879,3.5378,45
880,3.5378,45
881,3.5378,45
882,3.5378,45
883,3.5378,45
884,3.5378,45
885,3.5378,45
886,3.5378,45
887,3.5378,45
888,3.5378,45
889,3.5378,45
890,3.5378,45
891,3.5378,45
892,3.5378,45
893,3.5378,45
894,3.5378,45
895,3.5378,45
896,3.5378,45
897,3.5378,45
898,3.5378,45
899,3.5378,45
900,3.5378,45
901,3.5378,45
902,3.5378,45
903,3.5378,45
904,3.5378,45
905,3.5378,45
906,3.5309,45
907,3.5309,45
908,3.5309,45
909,3.5309,45
910,3.5309,45
911,3.5309,45
912,3.5309,45
913,3.5309,45
914,3.5309,45
915,3.5231,44
916,3.5231,44
917,3.5231,44
918,3.5231,44
919,3.5231,44
920,3.5231,44
921,3.5231,44
922,3.5231,44
923,3.5231,44
924,3.5231,44
925,3.5231,44
926,3.5231,44
927,3.5231,44
928,3.5231,44
929,3.5231,44
930,3.5231,44
931,3.5231,44
932,3.5231,44
933,3.5231,44
934,3.5231,44
935,3.5231,44
936,3.5231,44
937,3.5231,44
938,3.5231,44
939,3.5231,44
940,3.5231,44
941,3.5231,44
942,3.5231,44
943,3.5231,44
944,3.5231,44
945,3.5231,44
946,3.5231,44
947,3.5231,44
948,3.5231,44
949,3.5231,44
950,3.5231,44
951,3.5231,44
952,3.5231,44
953,3.5231,44
954,3.5231,44
955,3.5231,44
956,3.5231,44
957,3.5231,44
958,3.5231,44
959,3.5231,44
960,3.5231,44
961,3.5231,44
962,3.5231,44
963,3.5231,44
964,3.5231,44
965,3.5231,44
966,3.5231,44
967,3.5231,44
968,3.5231,44
969,3.5231,44
970,3.5231,44
971,3.5231,44
972,3.5231,44
973,3.5231,44
974,3.5231,44
975,3.5231,44
976,3.5231,44
977,3.5231,44
978,3.5231,44
979,3.5231,44
980,3.5231,44
981,3.5231,44
982,3.5231,44
983,3.5231,44
984,3.5231,44
985,3.5231,44
986,3.5231,44
987,3.5231,44
988,3.5231,44
989,3.5231,44
990,3.5231,44
991,3.5162,44
992,3.5162,44
993,3.5162,44
994,3.5162,44
995,3.5162,44
996,3.5162,44
997,3.5162,44
998,3.5162,44
999,3.5162,44
1000,3.5162,44
1001,3.5162,44
1002,3.5162,44
1003,3.5162,44
1004,3.5162,44
1005,3.5162,44
1006,3.5162,44
1007,3.5162,44
1008,3.5077,45
1009,3.5077,45
1010,3.5077,45
1011,3.5077,45
1012,3.5077,45
1013,3.5077,45
1014,3.5077,45
1015,3.5077,45
1016,3.5077,45
1017,3.5077,45
1018,3.5077,45
1019,3.5077,45
1020,3.5077,45
1021,3.5077,45
1022,3.5077,45
1023,3.5077,45
1024,3.5077,45
1025,3.5077,45
1026,3.5077,45
1027,3.5077,45
1028,3.5077,45
1029,3.5077,45
1030,3.5077,45
1031,3.5077,45
1032,3.5077,45
1033,3.5077,45
1034,3.5077,45
1035,3.5077,45
1036,3.5077,45
1037,3.5077,45
1038,3.5077,45
1039,3.5077,45
1040,3.5039,44
1041,3.5039,44
1042,3.5039,44
1043,3.5039,44
1044,3.5039,44
1045,3.5039,44
1046,3.5039,44
1047,3.5039,44
1048,3.5039,44
1049,3.5039,44
1050,3.5039,44
1051,3.5039,44
1052,3.5039,44
1053,3.5039,44
1054,3.5039,44
1055,3.5039,44
1056,3.5039,44
1057,3.5039,44
1058,3.5039,44
1059,3.5039,44
1060,3.5039,44
1061,3.5039,44
1062,3.5039,44
1063,3.5039,44
1064,3.5039,44
1065,3.5039,44
1066,3.5039,44
1067,3.5039,44
1068,3.5039,44
1069,3.5039,44
1070,3.5039,44
1071,3.5039,44
1072,3.5039,44
1073,3.5039,44
1074,3.5039,44
1075,3.5039,44
1076,3.5039,44
1077,3.5039,44
1078,3.5039,44
1079,3.5039,44
1080,3.5039,44
1081,3.5039,44
1082,3.5039,44
1083,3.5039,44
1084,3.5039,44
1085,3.5039,44
1086,3.5039,44
1087,3.5039,44
1088,3.5039,44
1089,3.5039,44
1090,3.5039,44
1091,3.5039,44
1092,3.5039,44
1093,3.5039,44
1094,3.5039,44
1095,3.5039,44
1096,3.5039,44
1097,3.5039,44
1098,3.5039,44
1099,3.5039,44
1100,3.5039,44
1101,3.5039,44
1102,3.5039,44
1103,3.5039,44
1104,3.5039,44
1105,3.5000,44
1106,3.5000,44
1107,3.5000,44
1108,3.5000,44
1109,3.5000,44
1110,3.5000,44
1111,3.5000,44
1112,3.5000,44
1113,3.5000,44
1114,3.5000,44
1115,3.5000,44
1116,3.5000,44
1117,3.5000,44
1118,3.5000,44
1119,3.5000,44
1120,3.5000,44
1121,3.5000,44
1122,3.5000,44
1123,3.5000,44
1124,3.5000,44
1125,3.4676,44
1126,3.4676,44
1127,3.4676,44
1128,3.4676,44
1129,3.4676,44
1130,3.4676,44
1131,3.4676,44
1132,3.4676,44
1133,3.4676,44
1134,3.4676,44
1135,3.4676,44
1136,3.4676,44
1137,3.4676,44
1138,3.4676,44
1139,3.4660,51
1140,3.4660,51
1141,3.4660,51
1142,3.4660,51
1143,3.4660,51
1144,3.4660,51
1145,3.4660,51
1146,3.4660,51
1147,3.4660,51
1148,3.4660,51
1149,3.4660,51
1150,3.4660,51
1151,3.4637,51
1152,3.4637,51
1153,3.4637,51
1154,3.4637,51
1155,3.4637,51
1156,3.4637,51
1157,3.4637,51
1158,3.4637,51
1159,3.4637,51
1160,3.4630,51
1161,3.4630,51
1162,3.4630,51
1163,3.4630,51
1164,3.4630,51
1165,3.4630,51
1166,3.4630,51
1167,3.4630,51
1168,3.4630,51
1169,3.4630,51
1170,3.4630,51
1171,3.4630,51
1172,3.4630,51
1173,3.4630,51
1174,3.4630,51
1175,3.4630,51
1176,3.4630,51
1177,3.4630,51
1178,3.4614,51
1179,3.4614,51
1180,3.4614,51
1181,3.4614,51
1182,3.4614,51
1183,3.4614,51
1184,3.4614,51
1185,3.4614,51
1186,3.4583,51
1187,3.4583,51
1188,3.4583,51
1189,3.4583,51
1190,3.4583,51
1191,3.4583,51
1192,3.4552,51
1193,3.4552,51
1194,3.4552,51
1195,3.4491,51
1196,3.4491,51
1197,3.4491,51
1198,3.4491,51
1199,3.4491,51
1200,3.4491,51
1201,3.4491,51
1202,3.4491,51
1203,3.4491,51
1204,3.4414,51
1205,3.4414,51
1206,3.4414,51
1207,3.4414,51
1208,3.4414,51
1209,3.4414,51
1210,3.4414,51
1211,3.4414,51
1212,3.4414,51
1213,3.4414,51
1214,3.4414,51
1215,3.4414,51
1216,3.4414,51
1217,3.4290,51
1218,3.4290,51
1219,3.4290,51
1220,3.4290,51
1221,3.4290,51
1222,3.4290,51
1223,3.4290,51
1224,3.4290,51
1225,3.4290,51
1226,3.4290,51
1227,3.4290,51
1228,3.4290,51
1229,3.4236,51
1230,3.4236,51
1231,3.4236,51
1232,3.4236,51
1233,3.4236,51
1234,3.4236,51
1235,3.4236,51
1236,3.4236,51
1237,3.4236,51
1238,3.4221,51
1239,3.4221,51
1240,3.4221,51
1241,3.4221,51
1242,3.4221,51
1243,3.4221,51
1244,3.4221,51
1245,3.4020,51
1246,3.4020,51
1247,3.4020,51
1248,3.4020,51
1249,3.4020,51
1250,3.4020,51
1251,3.4020,51
1252,3.4020,51
1253,3.4020,51
1254,3.4020,51
1255,3.3974,51
1256,3.3974,51
1257,3.3974,51
1258,3.3974,51
1259,3.3974,51
1260,3.3974,51
1261,3.3974,51
1262,3.3974,51
1263,3.3958,51
1264,3.3958,51
1265,3.3958,51
1266,3.3958,51
1267,3.3958,51
1268,3.3958,51
1269,3.3958,51
1270,3.3958,51
1271,3.3958,51
1272,3.3958,51
1273,3.3958,51
1274,3.3958,51
1275,3.3958,51
1276,3.3958,51
1277,3.3958,51
1278,3.3958,51
1279,3.3958,51
1280,3.3958,51
1281,3.3958,51
1282,3.3958,51
1283,3.3943,51
1284,3.3943,51
1285,3.3943,51
1286,3.3912,51
1287,3.3912,51
1288,3.3912,51
1289,3.3912,51
1290,3.3912,51
1291,3.3912,51
1292,3.3912,51
1293,3.3912,51
1294,3.3912,51
1295,3.3843,51
1296,3.3843,51
1297,3.3843,51
1298,3.3843,51
1299,3.3843,51
1300,3.3843,51
1301,3.3843,51
1302,3.3843,51
1303,3.3843,51
1304,3.3843,51
1305,3.3843,51
1306,3.3843,51
1307,3.3843,51
1308,3.3843,51
1309,3.3843,51
1310,3.3843,51
1311,3.3843,51
1312,3.3843,51
1313,3.3843,51
1314,3.3843,51
1315,3.3843,51
1316,3.3843,51
1317,3.3827,51
1318,3.3827,51
1319,3.3827,51
1320,3.3827,51
1321,3.3827,51
1322,3.3827,51
1323,3.3735,51
1324,3.3735,51
1325,3.3735,51
1326,3.3735,51
1327,3.3735,51
1328,3.3735,51
1329,3.3735,51
1330,3.3735,51
1331,3.3735,51
1332,3.3735,51
1333,3.3735,51
1334,3.3727,51
1335,3.3727,51
1336,3.3727,51
1337,3.3719,51
1338,3.3719,51
1339,3.3719,51
1340,3.3719,51
1341,3.3719,51
1342,3.3719,51
1343,3.3719,51
1344,3.3719,51
1345,3.3719,51
1346,3.3711,51
1347,3.3711,51
1348,3.3711,51
1349,3.3711,51
1350,3.3711,51
1351,3.3704,51
1352,3.3704,51
1353,3.3704,51
1354,3.3704,51
1355,3.3704,51
1356,3.3704,51
1357,3.3704,51
1358,3.3688,51
1359,3.3688,51
1360,3.3688,51
1361,3.3619,51
1362,3.3619,51
1363,3.3619,51
1364,3.3619,51
1365,3.3619,51
1366,3.3619,51
1367,3.3619,51
1368,3.3619,51
1369,3.3619,51
1370,3.3596,51
1371,3.3596,51
1372,3.3596,51
1373,3.3596,51
1374,3.3596,51
1375,3.3534,51
1376,3.3534,51
1377,3.3534,51
1378,3.3534,51
1379,3.3534,51
1380,3.3534,51
1381,3.3534,51
1382,3.3534,51
1383,3.3534,51
1384,3.3534,51
1385,3.3534,51
1386,3.3534,51
1387,3.3534,51
1388,3.3534,51
1389,3.3534,51
1390,3.3534,51
1391,3.3534,51
1392,3.3534,51
1393,3.3534,51
1394,3.3534,51
1395,3.3534,51
1396,3.3534,51
1397,3.3534,51
1398,3.3526,51
1399,3.3526,51
1400,3.3526,51
1401,3.3441,51
1402,3.3418,51
1403,3.3418,51
1404,3.3403,51
1405,3.3403,51
1406,3.3403,51
1407,3.3403,51
1408,3.3403,51
1409,3.3403,51
1410,3.3403,51
1411,3.3403,51
1412,3.3403,51
1413,3.3403,51
1414,3.3403,51
1415,3.3403,51
1416,3.3403,51
1417,3.3403,51
1418,3.3403,51
1419,3.3403,51
1420,3.3403,51
1421,3.3403,51
1422,3.3403,51
1423,3.3403,51
1424,3.3403,51
1425,3.3403,51
1426,3.3133,51
1427,3.3133,51
1428,3.3133,51
1429,3.3133,51
1430,3.3133,51
1431,3.3133,51
1432,3.3133,51
1433,3.3133,51
1434,3.3133,51
1435,3.3133,51
1436,3.3133,51
1437,3.3133,51
1438,3.3133,51
1439,3.3125,51
1440,3.3125,51
1441,3.3125,51
1442,3.3125,51
1443,3.3125,51
1444,3.3125,51
1445,3.3125,51
1446,3.3125,51
1447,3.3125,51
1448,3.3125,51
1449,3.3125,51
1450,3.3125,51
1451,3.3125,51
1452,3.3125,51
1453,3.3125,51
1454,3.3125,51
1455,3.3125,51
1456,3.3125,51
1457,3.3125,51
1458,3.3125,51
1459,3.3125,51
1460,3.3125,51
1461,3.3125,51
1462,3.3125,51
1463,3.3125,51
1464,3.3125,51
1465,3.3125,51
1466,3.3125,51
1467,3.3125,51
1468,3.3125,51
1469,3.3125,51
1470,3.3125,51
1471,3.3125,51
1472,3.3125,51
1473,3.3125,51
1474,3.3125,51
1475,3.3125,51
1476,3.3079,51
1477,3.3079,51
1478,3.3079,51
1479,3.3079,51
1480,3.3079,51
1481,3.3079,51
1482,3.3079,51
1483,3.3079,51
1484,3.3079,51
1485,3.3079,51
1486,3.3079,51
1487,3.3079,51
1488,3.3079,51
1489,3.3079,51
1490,3.3079,51
1491,3.3079,51
1492,3.3079,51
1493,3.3063,51
1494,3.3063,51
1495,3.3063,51
1496,3.3063,51
1497,3.3063,51
