generation,error,triangles
686,3.2747,44
687,3.2747,44
688,3.2747,44
689,3.2747,44
690,3.2747,44
691,3.2747,44
692,3.2747,44
693,3.2747,44
694,3.2747,44
695,3.2747,44
696,3.2747,44
697,3.2747,44
698,3.2747,44
699,3.2693,44
700,3.2693,44
701,3.2693,44
702,3.2693,44
703,3.2693,44
704,3.2693,44
705,3.2693,44
706,3.2693,44
707,3.2693,44
708,3.2693,44
709,3.2693,44
710,3.2693,44
711,3.2693,44
712,3.2693,44
713,3.2693,44
714,3.2693,44
715,3.2693,44
716,3.2693,44
717,3.2693,44
718,3.2693,44
719,3.2693,44
720,3.2693,44
721,3.2693,44
722,3.2693,44
723,3.2693,44
724,3.2693,44
725,3.2693,44
726,3.2693,44
727,3.2693,44
728,3.2693,44
729,3.2693,44
730,3.2693,44
731,3.2693,44
732,3.2693,44
733,3.2130,44
734,3.2130,44
735,3.2130,44
736,3.2130,44
737,3.2130,44
738,3.2130,44
739,3.2130,44
740,3.2130,44
741,3.2130,44
742,3.2130,44
743,3.2130,44
744,3.2130,44
745,3.2130,44
746,3.2130,44
747,3.2130,44
748,3.2130,44
749,3.2130,44
750,3.2130,44
751,3.2130,44
752,3.2130,44
753,3.2130,44
754,3.2130,44
755,3.2130,44
756,3.2114,44
757,3.2114,44
758,3.2114,44
759,3.2022,44
760,3.2022,44
761,3.2022,44
762,3.2022,44
763,3.2022,44
764,3.2022,44
765,3.2022,44
766,3.1998,45
767,3.1998,45
768,3.1998,45
769,3.1998,45
770,3.1998,45
771,3.1998,45
772,3.1998,45
773,3.1998,45
774,3.1998,45
775,3.1998,45
776,3.1998,45
777,3.1998,45
778,3.1998,45
779,3.1998,45
780,3.1998,45
781,3.1983,45
782,3.1983,45
783,3.1983,45
784,3.1968,45
785,3.1968,45
786,3.1968,45
787,3.1968,45
788,3.1968,45
789,3.1968,45
790,3.1968,45
791,3.1968,45
792,3.1968,45
793,3.1968,45
794,3.1968,45
795,3.1968,45
796,3.1968,45
797,3.1968,45
798,3.1968,45
799,3.1968,45
800,3.1968,45
801,3.1968,45
802,3.1968,45
803,3.1968,45
804,3.1968,45
805,3.1968,45
806,3.1968,45
807,3.1968,45
808,3.1968,45
809,3.1968,45
810,3.1968,45
811,3.1489,45
812,3.1489,45
813,3.1489,45
814,3.1489,45
815,3.1489,45
816,3.1489,45
817,3.1489,45
818,3.1489,45
819,3.1489,45
820,3.1489,45
821,3.1489,45
822,3.1489,45
823,3.1489,45
824,3.1373,50
825,3.1373,50
826,3.1373,50
827,3.1165,50
828,3.1165,50
829,3.1165,50
830,3.1165,50
831,3.1165,50
832,3.1165,50
833,3.1165,50
834,3.1165,50
835,3.1165,50
836,3.1165,50
837,3.1165,50
838,3.1165,50
839,3.1165,50
840,3.1111,50
841,3.1111,50
842,3.1111,50
843,3.1111,50
844,3.1111,50
845,3.1111,50
846,3.1111,50
847,3.1111,50
848,3.1111,50
849,3.1111,50
850,3.1111,50
851,3.1111,50
852,3.1111,50
853,3.1111,50
854,3.1111,50
855,3.1111,50
856,3.1111,50
857,3.1111,50
858,3.1111,50
859,3.0756,50
860,3.0756,50
861,3.0756,50
862,3.0756,50
863,3.0756,50
864,3.0694,50
865,3.0694,50
866,3.0694,50
867,3.0694,50
868,3.0694,50
869,3.0694,50
870,3.0694,50
871,3.0694,50
872,3.0694,50
873,3.0679,50
874,3.0679,50
875,3.0679,50
876,3.0679,50
877,3.0679,50
878,3.0679,50
879,3.0679,50
880,3.0671,50
881,3.0671,50
882,3.0671,50
883,3.0671,50
884,3.0664,50
885,3.0633,50
886,3.0633,50
887,3.0633,50
888,3.0633,50
889,3.0633,50
890,3.0633,50
891,3.0633,50
892,3.0579,50
893,3.0579,50
894,3.0579,50
895,3.0579,50
896,3.0579,50
897,3.0579,50
898,3.0579,50
899,3.0579,50
900,3.0532,50
901,3.0525,50
902,3.0525,50
903,3.0525,50
904,3.0525,50
905,3.0525,50
906,3.0525,50
907,3.0093,50
908,3.0093,50
909,3.0093,50
910,3.0093,50
911,3.0093,50
912,3.0093,50
913,3.0093,50
914,3.0093,50
915,3.0093,50
916,3.0069,49
917,3.0069,49
918,3.0069,49
919,3.0069,49
920,3.0069,49
921,3.0069,49
922,3.0069,49
923,3.0069,49
924,3.0069,49
925,3.0069,49
926,3.0069,49
927,3.0069,49
928,3.0069,49
929,3.0069,49
930,3.0069,49
931,3.0069,49
932,3.0069,49
933,3.0069,49
934,3.0069,49
935,3.0069,49
936,3.0069,49
937,3.0069,49
938,3.0069,49
939,3.0069,49
940,3.0069,49
941,3.0069,49
942,3.0069,49
943,3.0069,49
944,3.0069,49
945,3.0069,49
946,3.0069,49
947,3.0069,49
948,3.0069,49
949,3.0069,49
950,3.0069,49
951,3.0069,49
952,3.0069,49
953,3.0069,49
954,3.0069,49
955,3.0069,49
956,3.0069,49
957,3.0069,49
958,3.0069,49
959,3.0069,49
960,3.0069,49
961,3.0069,49
962,3.0069,49
963,3.0069,49
964,2.9969,49
965,2.9969,49
966,2.9969,49
967,2.9969,49
968,2.9969,49
969,2.9969,49
970,2.9969,49
971,2.9969,49
972,2.9753,48
973,2.9753,48
974,2.9753,48
975,2.9753,48
976,2.9753,48
977,2.9753,48
978,2.9753,48
979,2.9753,48
980,2.9753,48
981,2.9753,48
982,2.9753,48
983,2.9753,48
984,2.9753,48
985,2.9753,48
986,2.9753,48
987,2.9753,48
988,2.9753,48
989,2.9753,48
990,2.9753,48
991,2.9753,48
992,2.9753,48
993,2.9753,48
994,2.9753,48
995,2.9753,48
996,2.9753,48
997,2.9753,48
998,2.9753,48
999,2.9753,48
1000,2.9753,48
1001,2.9753,48
1002,2.9753,48
1003,2.9753,48
1004,2.9753,48
1005,2.9753,48
1006,2.9753,48
1007,2.9676,48
1008,2.9676,48
1009,2.9676,48
1010,2.9676,48
1011,2.9676,48
1012,2.9676,48
1013,2.9676,48
1014,2.9676,48
1015,2.9676,48
1016,2.9676,48
1017,2.9676,48
1018,2.9676,48
1019,2.9676,48
1020,2.9676,48
1021,2.9676,48
1022,2.9676,48
1023,2.9676,48
1024,2.9676,48
1025,2.9676,48
1026,2.9676,48
1027,2.9676,48
1028,2.9676,48
1029,2.9475,47
1030,2.9475,47
1031,2.9475,47
1032,2.9475,47
1033,2.9390,47
1034,2.9390,47
1035,2.9390,47
1036,2.9390,47
1037,2.9390,47
1038,2.9390,47
1039,2.9390,47
1040,2.9390,47
1041,2.9390,47
1042,2.9390,47
1043,2.9390,47
1044,2.9390,47
1045,2.9390,47
1046,2.9390,47
1047,2.9390,47
1048,2.9390,47
1049,2.9390,47
1050,2.9390,47
1051,2.9390,47
1052,2.9390,47
1053,2.9390,47
1054,2.9390,47
1055,2.9390,47
1056,2.9390,47
1057,2.9390,47
1058,2.9390,47
1059,2.9390,47
1060,2.9390,47
1061,2.9390,47
1062,2.9390,47
1063,2.9390,47
1064,2.9390,47
1065,2.9390,47
1066,2.9390,47
1067,2.9390,47
1068,2.9390,47
1069,2.9390,47
1070,2.9390,47
1071,2.9390,47
1072,2.9390,47
1073,2.9390,47
1074,2.9390,47
1075,2.9390,47
1076,2.9390,47
1077,2.9390,47
1078,2.9390,47
1079,2.9390,47
1080,2.9390,47
1081,2.9390,47
1082,2.9390,47
1083,2.9390,47
1084,2.9390,47
1085,2.9390,47
1086,2.9390,47
1087,2.9390,47
1088,2.9390,47
1089,2.9390,47
1090,2.9390,47
1091,2.9390,47
1092,2.9390,47
1093,2.9390,47
1094,2.9390,47
1095,2.9390,47
1096,2.9390,47
1097,2.9390,47
1098,2.9390,47
1099,2.9367,47
1100,2.9367,47
1101,2.9367,47
1102,2.9367,47
1103,2.9367,47
1104,2.9367,47
1105,2.9367,47
1106,2.9367,47
1107,2.9367,47
1108,2.9344,47
1109,2.9344,47
1110,2.9344,47
1111,2.9306,50
1112,2.9306,50
1113,2.9267,50
1114,2.9267,50
1115,2.9267,50
1116,2.9267,50
1117,2.9267,50
1118,2.9267,50
1119,2.9259,50
1120,2.9259,50
1121,2.9259,50
1122,2.9259,50
1123,2.9151,50
1124,2.9151,50
1125,2.9151,50
1126,2.9151,50
1127,2.9151,50
1128,2.9151,50
1129,2.9151,50
1130,2.9151,50
1131,2.9151,50
1132,2.9082,50
1133,2.9082,50
1134,2.9082,50
1135,2.9082,50
1136,2.9082,50
1137,2.9082,50
1138,2.9082,50
1139,2.9082,50
1140,2.9082,50
1141,2.9082,50
1142,2.9082,50
1143,2.9082,50
1144,2.9082,50
1145,2.9074,50
1146,2.9074,50
1147,2.9074,50
1148,2.9074,50
1149,2.9074,50
1150,2.9059,50
1151,2.9059,50
1152,2.9059,50
1153,2.9059,50
1154,2.9059,50
1155,2.9059,50
1156,2.9059,50
1157,2.9020,50
1158,2.9020,50
1159,2.9005,50
1160,2.9005,50
1161,2.9005,50
1162,2.9005,50
1163,2.9005,50
1164,2.9005,50
1165,2.9005,50
1166,2.9005,50
1167,2.8966,50
1168,2.8966,50
1169,2.8966,50
1170,2.8966,50
1171,2.8966,50
1172,2.8966,50
1173,2.8966,50
1174,2.8966,50
1175,2.8966,50
1176,2.8966,50
1177,2.8966,50
1178,2.8966,50
1179,2.8966,50
1180,2.8966,50
1181,2.8966,50
1182,2.8966,50
1183,2.8920,50
1184,2.8920,50
1185,2.8920,50
1186,2.8920,50
1187,2.8920,50
1188,2.8920,50
1189,2.8889,50
1190,2.8889,50
1191,2.8889,50
1192,2.8889,50
1193,2.8889,50
1194,2.8889,50
1195,2.8889,50
1196,2.8889,50
1197,2.8889,50
1198,2.8889,50
1199,2.8889,50
1200,2.8889,50
1201,2.8889,50
1202,2.8889,50
1203,2.8889,50
1204,2.8889,50
1205,2.8889,50
1206,2.8889,50
1207,2.8889,50
1208,2.8889,50
1209,2.8889,50
1210,2.8889,50
1211,2.8889,50
1212,2.8889,50
1213,2.8889,50
1214,2.7940,50
1215,2.7940,50
1216,2.7940,50
1217,2.7940,50
1218,2.7940,50
1219,2.7940,50
1220,2.7940,50
1221,2.7940,50
1222,2.7940,50
1223,2.7940,50
1224,2.7940,50
1225,2.7940,50
1226,2.7940,50
1227,2.7924,50
1228,2.7924,50
1229,2.7924,50
1230,2.7924,50
1231,2.7924,50
1232,2.7924,50
1233,2.7924,50
1234,2.7924,50
1235,2.7924,50
1236,2.7924,50
1237,2.7924,50
1238,2.7924,50
1239,2.7793,50
1240,2.7793,50
1241,2.7793,50
1242,2.7793,50
1243,2.7793,50
1244,2.7793,50
1245,2.7793,50
1246,2.7793,50
1247,2.7793,50
1248,2.7793,50
1249,2.7793,50
1250,2.7793,50
1251,2.7793,50
1252,2.7793,50
1253,2.7793,50
1254,2.7793,50
1255,2.7793,50
1256,2.7793,50
1257,2.7793,50
1258,2.7739,50
1259,2.7739,50
1260,2.7739,50
1261,2.7739,50
1262,2.7739,50
1263,2.7739,50
1264,2.7739,50
1265,2.7739,50
1266,2.7739,50
1267,2.7739,50
1268,2.7739,50
1269,2.7739,50
1270,2.7739,50
1271,2.7446,50
1272,2.7446,50
1273,2.7446,50
1274,2.7446,50
1275,2.7446,50
1276,2.7446,50
1277,2.7446,50
1278,2.7446,50
1279,2.7446,50
1280,2.7446,50
1281,2.7446,50
1282,2.7446,50
1283,2.7446,50
1284,2.7446,50
1285,2.7446,50
1286,2.7446,50
1287,2.7446,50
1288,2.7446,50
1289,2.7446,50
1290,2.7446,50
1291,2.7446,50
1292,2.7446,50
1293,2.7446,50
1294,2.7431,49
1295,2.7431,49
1296,2.7431,49
1297,2.7431,49
1298,2.7431,49
1299,2.7431,49
1300,2.7431,49
1301,2.7431,49
1302,2.7431,49
1303,2.7407,49
1304,2.7407,49
1305,2.7407,49
1306,2.7407,49
1307,2.7407,49
1308,2.7407,49
1309,2.7407,49
1310,2.7407,49
1311,2.7407,49
1312,2.7407,49
1313,2.7407,49
1314,2.7407,49
1315,2.7407,49
1316,2.7407,49
1317,2.7407,49
1318,2.7407,49
1319,2.7407,49
1320,2.7392,48
1321,2.7392,48
1322,2.7392,48
1323,2.7392,48
1324,2.7392,48
1325,2.7392,48
1326,2.7392,48
1327,2.7392,48
1328,2.7392,48
1329,2.7392,48
1330,2.7392,48
1331,2.7392,48
1332,2.7392,48
1333,2.7392,48
1334,2.7392,48
1335,2.7392,48
1336,2.7392,48
1337,2.7392,48
1338,2.7392,48
1339,2.7392,48
1340,2.7392,48
1341,2.7392,48
1342,2.7392,48
1343,2.7392,48
1344,2.7392,48
1345,2.7392,48
1346,2.7392,48
1347,2.7392,48
1348,2.7392,48
1349,2.7392,48
1350,2.7392,48
1351,2.7392,48
1352,2.7392,48
1353,2.7392,48
1354,2.7392,48
1355,2.7392,48
1356,2.7392,48
1357,2.7392,48
1358,2.7392,48
1359,2.7392,48
1360,2.7392,48
1361,2.7392,48
1362,2.7392,48
1363,2.7392,48
1364,2.7392,48
1365,2.7392,48
1366,2.7199,48
1367,2.7199,48
1368,2.7199,48
1369,2.7199,48
1370,2.7199,48
1371,2.7199,48
1372,2.7199,48
1373,2.7199,48
1374,2.7199,48
1375,2.7199,48
1376,2.7160,48
1377,2.7160,48
1378,2.7160,48
1379,2.7160,48
1380,2.7160,48
1381,2.7160,48
1382,2.7160,48
1383,2.7160,48
1384,2.7160,48
1385,2.7160,48
1386,2.7160,48
1387,2.7160,48
1388,2.7160,48
1389,2.7160,48
1390,2.7160,48
1391,2.7160,48
1392,2.7160,48
1393,2.7160,48
1394,2.7160,48
1395,2.7160,48
1396,2.7160,48
1397,2.7160,48
1398,2.7160,48
1399,2.7160,48
1400,2.7160,48
1401,2.7160,48
1402,2.7160,48
1403,2.7160,48
1404,2.7160,48
1405,2.7160,48
1406,2.7160,48
1407,2.7160,48
1408,2.7160,48
1409,2.7160,48
1410,2.7160,48
1411,2.7160,48
1412,2.7160,48
1413,2.7160,48
1414,2.7160,48
1415,2.7160,48
1416,2.7160,48
1417,2.7160,48
1418,2.7160,48
1419,2.7160,48
1420,2.7160,48
1421,2.7160,48
1422,2.7160,48
1423,2.7160,48
1424,2.7160,48
1425,2.7160,48
1426,2.7160,48
1427,2.7160,48
1428,2.7160,48
1429,2.7153,48
1430,2.7153,48
1431,2.7153,48
1432,2.7153,48
1433,2.7153,48
1434,2.7153,48
1435,2.7153,48
1436,2.7153,48
1437,2.7153,48
1438,2.7153,48
1439,2.7153,48
1440,2.7153,48
1441,2.7153,48
1442,2.7153,48
1443,2.7153,48
1444,2.7153,48
1445,2.7153,48
1446,2.7153,48
1447,2.7153,48
1448,2.7153,48
1449,2.7076,48
1450,2.7076,48
1451,2.7076,48
1452,2.7076,48
1453,2.7076,48
1454,2.7076,48
1455,2.7076,48
1456,2.7076,48
1457,2.7076,48
1458,2.7076,48
1459,2.7076,48
1460,2.7076,48
1461,2.7076,48
1462,2.7076,48
1463,2.7076,48
1464,2.7076,48
1465,2.7076,48
1466,2.7076,48
1467,2.7076,48
1468,2.7076,48
1469,2.6991,48
1470,2.6991,48
1471,2.6991,48
1472,2.6991,48
1473,2.6991,48
1474,2.6991,48
1475,2.6991,48
1476,2.6991,48
1477,2.6991,48
1478,2.6991,48
1479,2.6991,48
1480,2.6991,48
1481,2.6991,48
1482,2.6991,48
1483,2.6991,48
1484,2.6991,48
1485,2.6890,48
1486,2.6890,48
1487,2.6890,48
1488,2.6890,48
1489,2.6890,48
1490,2.6890,48
1491,2.6890,48
1492,2.6890,48
1493,2.6890,48
1494,2.6890,48
1495,2.6890,48
1496,2.6890,48
1497,2.6890,48
